,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,screen name,term,time,tweet,user id
3657,1,845,668,0,"[{'screen_name': 'WhoisTre', 'name': 'BalenciagaBankBandit', 'id': 2400617790, 'id_str': '2400617790', 'indices': [24, 33]}]",1,Fri May 20 04:46:41 +0000 2016,,HTX,L A L U,7212,xlallux,nigglet,Wed Sep 20 06:22:11 +0000 2017,Happy Birthday nigglet🎉 @WhoisTre,733519288271691777
3658,0,2011,489,0,"[{'screen_name': 'Reymarzito', 'name': '10', 'id': 727599422725455872, 'id_str': '727599422725455872', 'indices': [0, 11]}]",0,Thu Aug 15 04:59:19 +0000 2013,7.275994227254559e+17,,JH,74585,Jrmadrid_,nigglet,Wed Sep 20 05:35:09 +0000 2017,@Reymarzito Lmfaooo is that the bubble U're living in thinking that I'm Mexican?? go to sleep nigglet  u have to fi… https://t.co/lhTxVESlxM,1672291345
3659,0,10163,252,0,[],0,Wed Jul 11 03:24:18 +0000 2012,,NYC 🦋,Gen🐬,186568,nopeaceofmind,nigglet,Wed Sep 20 04:09:01 +0000 2017,What's a nigglet,632543119
3660,0,560,596,0,[],0,Fri Feb 27 21:22:21 +0000 2009,,"Grindhouse,FL",M.K.G,34989,KINGMALCAM,nigglet,Wed Sep 20 03:56:37 +0000 2017,"""Deaf ppl have been saying nigglet for years"" 😂😂😂 Donald glover man lol",22192074
3661,0,3551,206,0,"[{'screen_name': 'chenleanti', 'name': 'ً', 'id': 904456793904087041, 'id_str': '904456793904087041', 'indices': [0, 11]}]",0,Thu Mar 24 18:26:05 +0000 2016,9.04456793904087e+17,he/him,tate,33454,twicesboy,nigglet,Wed Sep 20 03:23:56 +0000 2017,@chenleanti she's a nigglet. that's my honest opinion.,713069390506242048
3662,0,95,87,0,"[{'screen_name': 'LESTER1stnameMO', 'name': 'Kareem of Wheat', 'id': 252896026, 'id_str': '252896026', 'indices': [0, 16]}]",0,Thu Dec 29 06:21:06 +0000 2011,252896026.0,In my Skin,Miss. Oprah,5756,Supreme_OPRAH,nigglet,Wed Sep 20 02:27:16 +0000 2017,@LESTER1stnameMO so is it piglet on a nigglet? https://t.co/KJDV2ZIR6U,449527012
3663,0,224,168,0,"[{'screen_name': 'swankdaddyy', 'name': 'lalo', 'id': 894890029, 'id_str': '894890029', 'indices': [3, 15]}, {'screen_name': 'LizarragaNarda', 'name': 'PaulinaconR', 'id': 847621434214043650, 'id_str': '847621434214043650', 'indices': [17, 32]}]",1,Fri Mar 31 01:27:52 +0000 2017,,"Phoenix, AZ",PaulinaconR,3946,LizarragaNarda,nigglet,Wed Sep 20 00:13:22 +0000 2017,RT @swankdaddyy: @LizarragaNarda happy birthday lil nigglet 👏,847621434214043650
3664,0,545,1108,0,"[{'screen_name': 'ImbranRen', 'name': 'Cain Marko', 'id': 229441217, 'id_str': '229441217', 'indices': [3, 13]}]",1,Fri Nov 23 23:58:09 +0000 2012,,El Segundo & Central,🍞sick boi🍞,18284,hashtagobi,nigglet,Wed Sep 20 00:08:13 +0000 2017,RT @ImbranRen: I like this lil nigglet https://t.co/tHSKgI5nGG,967052666
3665,0,3472,457,0,[],1,Wed Dec 22 12:04:52 +0000 2010,,X Mansion,Cain Marko,37137,ImbranRen,nigglet,Wed Sep 20 00:05:40 +0000 2017,I like this lil nigglet https://t.co/tHSKgI5nGG,229441217
3666,1,897,565,0,"[{'screen_name': 'LizarragaNarda', 'name': 'PaulinaconR', 'id': 847621434214043650, 'id_str': '847621434214043650', 'indices': [0, 15]}]",1,Sun Oct 21 08:08:32 +0000 2012,8.476214342140436e+17,snctm,lalo,23765,swankdaddyy,nigglet,Wed Sep 20 00:00:45 +0000 2017,@LizarragaNarda happy birthday lil nigglet 👏,894890029
3667,0,365,719,0,"[{'screen_name': 'stevenmillerr_', 'name': '🏺', 'id': 1898871541, 'id_str': '1898871541', 'indices': [0, 15]}]",0,Wed Dec 28 02:17:17 +0000 2011,1898871541.0,D [M] V,a voice,44608,Jallen333,nigglet,Tue Sep 19 23:22:23 +0000 2017,@stevenmillerr_ From one weenie to another.. Happy Birthday nigglet 💯🙌✊ https://t.co/QFME3lvE8J,448494675
3668,0,429,604,0,"[{'screen_name': 'DonteMarvin', 'name': '😎', 'id': 44072477, 'id_str': '44072477', 'indices': [3, 15]}, {'screen_name': 'I_loveyou_deja', 'name': 'Vu✨', 'id': 2907439303, 'id_str': '2907439303', 'indices': [17, 32]}]",1,Sat Nov 22 18:19:51 +0000 2014,,"Georgia, USA",Vu✨,7123,I_loveyou_deja,nigglet,Tue Sep 19 22:10:06 +0000 2017,RT @DonteMarvin: @I_loveyou_deja happy bday nigglet,2907439303
3669,0,36,59,0,"[{'screen_name': 'Snake_Eyez_', 'name': 'Darryl S. Lewis', 'id': 569525278, 'id_str': '569525278', 'indices': [0, 12]}]",0,Sun Jul 24 10:00:54 +0000 2011,569525278.0,"Los Angeles, CA",Luis Enriquez,694,FGC_Razgriz,nigglet,Tue Sep 19 21:53:28 +0000 2017,@Snake_Eyez_  Happy Birthday nigglet!!!,341417032
3670,0,1149,586,0,"[{'screen_name': 'I_loveyou_deja', 'name': 'Vu✨', 'id': 2907439303, 'id_str': '2907439303', 'indices': [0, 15]}]",1,Tue Jun 02 06:21:08 +0000 2009,2907439303.0,"Indianapolis, IN",😎,26204,DonteMarvin,nigglet,Tue Sep 19 20:59:42 +0000 2017,@I_loveyou_deja happy bday nigglet,44072477
3671,0,822,387,0,[],0,Wed Nov 16 01:54:47 +0000 2011,,In my skin,Slim Shadyyy,68065,DiamondAmani,nigglet,Tue Sep 19 20:49:16 +0000 2017,He always thinks something's wrong with me. I just be wanting some QT with the nigglet 🙄😂 https://t.co/B1PFp0mwSA,413588685
3672,0,281,434,0,"[{'screen_name': 'rillawafers', 'name': '🅱️🅱️ Driver', 'id': 15067882, 'id_str': '15067882', 'indices': [0, 12]}, {'screen_name': 'realDonaldTrump', 'name': 'Donald J. Trump', 'id': 25073877, 'id_str': '25073877', 'indices': [13, 29]}]",0,Tue Oct 13 21:58:41 +0000 2015,15067882.0,"Lehi, UT",Jacob Saderup,5553,Jacobbo38583239,nigglet,Tue Sep 19 20:07:31 +0000 2017,@rillawafers @realDonaldTrump Your a pretend nigglet!!!,3884977033
3673,0,350,318,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Mon May 02 22:18:33 +0000 2016,,"Illinois, USA",Jannice👑,5492,Call_MeNiecey,nigglet,Tue Sep 19 20:05:49 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,727261016900403201
3674,0,542,309,0,[],0,Sat May 14 13:33:12 +0000 2016,,,bone samurai 🥀,8157,MontelDolphin,nigglet,Tue Sep 19 19:53:57 +0000 2017,Piglet on the nigglet 😭😭😭,731477462404763648
3675,0,492,384,0,[],0,Sun Sep 12 20:32:47 +0000 2010,,,angelic .,32206,FeeGoesGreen,nigglet,Tue Sep 19 19:29:56 +0000 2017,Get this hour work out in before I go get my nigglet,190001812
3676,1,2074,748,0,"[{'screen_name': 'TrimJwhitt', 'name': 'J Whitt', 'id': 2388515276, 'id_str': '2388515276', 'indices': [0, 11]}]",0,Mon Apr 28 00:06:13 +0000 2014,2388515276.0,,raj,7765,raajoonn,nigglet,Tue Sep 19 19:23:55 +0000 2017,@TrimJwhitt Thank you nigglet,2466953059
3677,3,2037,711,0,[],0,Tue Aug 20 15:46:00 +0000 2013,,Mushroom Kingdom ,👍🏾C.A.M👈🏾,26193,Cory_Malcolm,nigglet,Tue Sep 19 18:29:05 +0000 2017,My onyx is finally letting go of his hyper masculine nigglet ways and allowing himself to be free and play with oth… https://t.co/ddiLevGV6x,1686119563
3678,0,703,272,0,[],0,Fri May 01 14:54:41 +0000 2015,,"Hopewell, VA",leanlean ✨🤷🏽‍♀️,62994,taleenaasf,nigglet,Tue Sep 19 17:18:53 +0000 2017,😂💀💀 piglet on a nigglet https://t.co/sCjkTisRAf,3226375258
3679,0,2607,1273,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Thu Sep 26 00:50:04 +0000 2013,,ᴅᴄ 📍,ᴸᴵᴸᴴᴱᴬᴰ〽️ᴬᴿᴵᴼ,106286,HoofnHoomn,nigglet,Tue Sep 19 17:01:10 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,1906009117
3680,1,111,245,0,"[{'screen_name': 'MooseLips4th', 'name': '🔥MooseLips🔥', 'id': 891508220878929920, 'id_str': '891508220878929920', 'indices': [0, 13]}]",0,Tue May 30 18:05:41 +0000 2017,8.915082208789299e+17,"Brampton, Ontario",heinous,1027,raffiellla,nigglet,Tue Sep 19 16:57:44 +0000 2017,@MooseLips4th i dont fucking know nigglet,869615814953119744
3681,4,922,829,0,"[{'screen_name': 'Celestebartyyy', 'name': 'Celeste Barty', 'id': 2168390109, 'id_str': '2168390109', 'indices': [0, 15]}, {'screen_name': 'barty_david', 'name': 'David Barty', 'id': 1887944318, 'id_str': '1887944318', 'indices': [16, 28]}]",0,Tue Jan 27 22:41:33 +0000 2015,2168390109.0,,Darren Barty,8341,darren_barty14,nigglet,Tue Sep 19 16:55:23 +0000 2017,@Celestebartyyy @barty_david Piglet on a nigglet,3002183967
3682,1,863,1329,0,[],0,Fri Mar 08 05:06:40 +0000 2013,,,Rreal💕,34475,Imagine_Jawan,nigglet,Tue Sep 19 16:02:11 +0000 2017,Happy birthday nigglet👏🏾🎉 https://t.co/AMirnsn624,1250797579
3683,0,259,103,0,[],0,Thu Dec 22 05:26:48 +0000 2016,,"Ice, MF, Sith",❄️ caden MF,7909,xystc,nigglet,Tue Sep 19 15:10:51 +0000 2017,piglet on a nigglet https://t.co/pNdKBvWv51,811805165204303873
3684,1,63,90,0,"[{'screen_name': 'Flxckaveli', 'name': 'Flockaveli', 'id': 4808648683, 'id_str': '4808648683', 'indices': [0, 11]}]",0,Sun May 07 02:58:24 +0000 2017,4808648683.0,Your Ass,Chloe,2001,iSonzaishinai,nigglet,Tue Sep 19 14:34:31 +0000 2017,"@Flxckaveli You tryna say my pussy stink, you little nigglet?",861052565722730496
3685,0,2389,1202,0,"[{'screen_name': 'BigHomieCHI', 'name': 'Fred Hampton ✊🏾', 'id': 348842723, 'id_str': '348842723', 'indices': [0, 12]}, {'screen_name': 'dangYonZ', 'name': 'trilla vanilla', 'id': 30332845, 'id_str': '30332845', 'indices': [22, 31]}]",0,Sat Apr 11 02:25:02 +0000 2009,348842723.0,"Bay Area, CA",Sisi 🥀,43654,forevermsparker,nigglet,Tue Sep 19 13:42:16 +0000 2017,@BigHomieCHI @OGSIMP_ @dangYonZ Wait “pig on a nig” or “piglet on a nigglet”?,30374636
3686,0,289,227,0,"[{'screen_name': 'WB_Charming2', 'name': 'Jason Pitts', 'id': 329883356, 'id_str': '329883356', 'indices': [0, 13]}]",0,Thu May 05 00:01:21 +0000 2011,329883356.0,finding peace of mind,Just Call Me Sir!,28273,AjLegendary,nigglet,Tue Sep 19 08:20:44 +0000 2017,"@WB_Charming2 Ahahahaha I mean a 5'3"" nigglet cheat on his wife with you then makes you his wife THEN COMEBACKS and… https://t.co/LdNVDgKm3a",293224919
3687,0,2101,1093,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Fri Jan 18 00:17:38 +0000 2013,,,lul mama  🤤,56805,nayluhhhh,nigglet,Tue Sep 19 06:56:24 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,1099589544
3688,0,561,505,0,[],0,Sun Jul 01 01:14:10 +0000 2012,,Suburbandialect@gmail.com,🦈,15367,chynelyrs,nigglet,Tue Sep 19 06:48:27 +0000 2017,That lil nigglet terrifying.,623288054
3689,0,677,722,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Mon Jul 23 08:06:19 +0000 2012,,,Kobby,13142,roXXn_,nigglet,Tue Sep 19 06:13:44 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,712029758
3690,2,1077,525,0,[],0,Mon Jun 15 21:24:51 +0000 2009,,eastside.. sumtimes de south,ashlyn,79257,hayeesss,nigglet,Tue Sep 19 05:42:52 +0000 2017,"""piglet on a nigglet"" is the funniest post I've seen all week",47448971
3691,0,148,392,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Mon Nov 09 16:35:56 +0000 2015,,"Milpitas, CA",Jason_Minaj 🤑👰,2528,ThroopMinaj,nigglet,Tue Sep 19 05:15:17 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,4181057354
3692,0,666,390,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Sun Dec 14 06:22:30 +0000 2014,,Alabama State University 🐝,Being Teairia Jane,8287,_theteaaa,nigglet,Tue Sep 19 04:56:30 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,2921016334
3693,0,334,334,0,"[{'screen_name': 'louie_vm', 'name': 'Lionel.', 'id': 3930534875, 'id_str': '3930534875', 'indices': [0, 9]}]",0,Thu Oct 01 21:58:07 +0000 2015,3930534875.0,Working,z.,3504,__zachariah_,nigglet,Tue Sep 19 03:47:27 +0000 2017,@louie_vm piglet on a nigglet,3837277102
3694,1,326,274,0,[],0,Sun Jun 21 15:12:21 +0000 2015,,Pikka Pikka... Bitch,Oldman Jenkins 👴🏾,10022,Lameasssteve,nigglet,Tue Sep 19 03:46:01 +0000 2017,"Pigglet on a nigglet 
Shaggy in a baggy 
Dump on a trump https://t.co/t5RstF0VLB",3251688120
3695,0,704,1143,0,"[{'screen_name': '_QueenReez', 'name': '👑Reezus ♐️', 'id': 868525269371437056, 'id_str': '868525269371437056', 'indices': [3, 14]}]",1,Thu Jul 23 18:20:56 +0000 2009,,"Jackson, WY",Curran Nicks,4180,curran97,nigglet,Tue Sep 19 03:41:39 +0000 2017,RT @_QueenReez: piglet on a nigglet 💀💀💀 this meme is cancelled https://t.co/TpZTMjwQI9,59544372
3696,0,913,2309,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Fri Jul 13 00:42:58 +0000 2012,," Norfolk, Virginia",•Kåñdï•Red™,22876,SexyBaddie247,nigglet,Tue Sep 19 03:41:38 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,634249155
3697,0,406,270,0,[],0,Tue Dec 30 04:55:21 +0000 2014,,"Anchorage, Alaska/Cornfield IL",Nia💕,1197,CallMeAlaskan,nigglet,Tue Sep 19 03:02:22 +0000 2017,Piglet on a nigglet https://t.co/IwCtIjx56S,2950662322
3698,1,149,280,0,[],0,Tue Feb 09 19:07:48 +0000 2016,,"Savannah, GA",Rod,1208,Rodneyretro,nigglet,Tue Sep 19 02:53:12 +0000 2017,Bro im still blowed this kid (he was white lmao) came up to me and was talking about the pigglet on a nigglet meme wtf why did i come back,4892836324
3699,5,25,22,0,"[{'screen_name': 'thefadedreality', 'name': 'i hate slavery.', 'id': 2890092445, 'id_str': '2890092445', 'indices': [0, 16]}, {'screen_name': 'RapGodPatRon', 'name': 'Pat Ron', 'id': 416423079, 'id_str': '416423079', 'indices': [17, 30]}]",0,Sun Sep 03 03:25:26 +0000 2017,2890092445.0,,Bilbo Swaggins,9,BigBilboBalllin,nigglet,Tue Sep 19 02:46:12 +0000 2017,@thefadedreality @RapGodPatRon It's piglet on a nigglet you fuckhead,904183527603929088
3700,0,1741,1076,0,"[{'screen_name': 'MuniMescudi', 'name': 'Jollof Mami🦄', 'id': 29943146, 'id_str': '29943146', 'indices': [3, 15]}]",4,Sat Sep 11 02:07:22 +0000 2010,,"Atlanta, GA",OpiNIAnated Negrette,58338,AngieAfricana,nigglet,Tue Sep 19 02:43:09 +0000 2017,"RT @MuniMescudi: Piglet on a nigglet???
😂😂😂😂😂 https://t.co/QziXfUsD8P",189365268
3701,0,794,633,0,"[{'screen_name': 'MuniMescudi', 'name': 'Jollof Mami🦄', 'id': 29943146, 'id_str': '29943146', 'indices': [3, 15]}]",4,Tue Sep 24 19:13:04 +0000 2013,,D.C.,JEEZY,86871,OleMartyMar_,nigglet,Tue Sep 19 02:22:40 +0000 2017,"RT @MuniMescudi: Piglet on a nigglet???
😂😂😂😂😂 https://t.co/QziXfUsD8P",1901507227
3702,0,351,244,0,"[{'screen_name': 'MuniMescudi', 'name': 'Jollof Mami🦄', 'id': 29943146, 'id_str': '29943146', 'indices': [3, 15]}]",4,Wed Apr 08 18:47:49 +0000 2015,,,VALLEYXGIRL,11316,purplexstuff,nigglet,Tue Sep 19 02:21:45 +0000 2017,"RT @MuniMescudi: Piglet on a nigglet???
😂😂😂😂😂 https://t.co/QziXfUsD8P",3148920635
3703,0,1669,954,0,[],4,Thu Apr 09 07:39:24 +0000 2009,,MD,Jollof Mami🦄,114990,MuniMescudi,nigglet,Tue Sep 19 02:17:35 +0000 2017,"Piglet on a nigglet???
😂😂😂😂😂 https://t.co/QziXfUsD8P",29943146
3704,0,1117,683,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Thu Oct 23 00:12:50 +0000 2008,,"PG County, Murrlyn",Hennywise.,194315,HolaEZITO,nigglet,Tue Sep 19 02:11:17 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,16915906
3705,1,4148,4999,0,[],0,Fri Dec 31 20:47:04 +0000 2010,,District East,mo  🌩🐯,490102,komfy_cat,nigglet,Tue Sep 19 02:06:14 +0000 2017,My best friend said I look like a nigglet in the blanket.... https://t.co/7S5szdnoQ2,232656968
3706,16,449,420,0,[],1,Sat May 27 17:52:15 +0000 2017,,,👑Reezus ♐️,4290,_QueenReez,nigglet,Tue Sep 19 01:59:37 +0000 2017,piglet on a nigglet 💀💀💀 this meme is cancelled https://t.co/TpZTMjwQI9,868525269371437056
3707,0,236,549,0,[],0,Sat Aug 22 03:01:08 +0000 2015,,United States,DeAndre Dopson,289,td_dre,nigglet,Tue Sep 19 01:56:06 +0000 2017,Piglet on a nigglet 😂 https://t.co/F5cRXpfG9T,3434956287
3708,0,721,631,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Mon Feb 27 01:12:26 +0000 2012,,"Lincolnton, NC",jas,45374,perfectly_flawe,nigglet,Tue Sep 19 01:54:36 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,505229788
3709,0,337,290,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Sun Apr 03 01:18:58 +0000 2011,,"Houston, TX",JB Felder,101093,brillo_padd,nigglet,Tue Sep 19 01:46:02 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,276274631
3710,0,1536,1417,0,"[{'screen_name': 'chabliis', 'name': 'berry', 'id': 3248075661, 'id_str': '3248075661', 'indices': [3, 12]}]",10,Wed Dec 21 13:13:35 +0000 2011,,,Raelin Leigh,73591,Rae_OfSunshine6,nigglet,Tue Sep 19 01:31:43 +0000 2017,RT @chabliis: Piglet on the nigglet 💀 https://t.co/UcbGlbeAXT,442778507
3711,0,605,784,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Mon May 19 00:40:40 +0000 2014,,DTX,Morgan  ✨,21181,Noxzema_Jones,nigglet,Tue Sep 19 01:14:53 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,2505925154
3712,0,72,205,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Sat Feb 07 01:48:45 +0000 2015,,,amerikkka,8094,hijkayyy,nigglet,Tue Sep 19 01:09:37 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,3022487289
3713,0,1752,877,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Wed Nov 16 21:22:50 +0000 2011,,,fuck cancer.,58813,_ItsAngieee_,nigglet,Tue Sep 19 01:00:54 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,414279797
3714,0,194,179,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Thu Apr 02 03:31:49 +0000 2015,,,Shaolin Fantasic,2595,Unnecessary_Nat,nigglet,Tue Sep 19 01:00:49 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,3128803628
3715,0,248,239,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Wed Feb 25 07:35:08 +0000 2015,,United States,booalay💋,16351,boo_alay,nigglet,Tue Sep 19 00:59:24 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,3040916378
3716,0,330,355,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Fri Sep 16 17:23:59 +0000 2016,,pg county murrland,😈 LUCYPHUR 😈,14988,imjihlitmoe,nigglet,Tue Sep 19 00:57:58 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,776834026195869696
3717,0,1046,2471,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Sat Nov 27 04:02:56 +0000 2010,,Jersey City,McFleezu$,17409,CorMcfleezus,nigglet,Tue Sep 19 00:57:40 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,220226762
3718,0,819,722,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Tue Mar 16 02:37:45 +0000 2010,,,Niyaaah ☺️,30889,only1niyah_,nigglet,Tue Sep 19 00:57:17 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,123431081
3719,0,999,854,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Sun Aug 03 18:46:34 +0000 2014,,,TALIBAN👳🏿‍♀️,39488,_kabiaa,nigglet,Tue Sep 19 00:56:13 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,2732666062
3720,0,2509,5008,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Thu Apr 16 17:11:24 +0000 2009,,Where I Be!,highsteppin,20066,highsteppin,nigglet,Tue Sep 19 00:56:11 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,31991735
3721,0,4376,2252,0,"[{'screen_name': 'CaribbeanMade_', 'name': 'M A L', 'id': 318399469, 'id_str': '318399469', 'indices': [3, 18]}, {'screen_name': 'HBCU_Roundtable', 'name': 'The HBCU Roundtable™', 'id': 3044790431, 'id_str': '3044790431', 'indices': [20, 36]}]",8,Thu Dec 06 23:24:36 +0000 2012,,,muva 🦋,8606,PreciousTheName,nigglet,Tue Sep 19 00:56:09 +0000 2017,RT @CaribbeanMade_: @HBCU_Roundtable LMAO piglet on the nigglet,994012100
3722,0,2176,1699,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Fri Nov 18 23:58:31 +0000 2011,,,Lil Kay ✨,89873,KyraLeee_,nigglet,Tue Sep 19 00:55:11 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,415905291
3723,0,1124,643,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Mon Dec 01 20:21:37 +0000 2014,,"Baltimore, MD",VROBACKWOOD$👁‍🗨,55765,vrobackwoods,nigglet,Tue Sep 19 00:54:32 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,2901147909
3724,0,221,1056,0,"[{'screen_name': 'RealStevieRay', 'name': 'Stevie Ray', 'id': 702324927685328896, 'id_str': '702324927685328896', 'indices': [0, 14]}]",0,Tue Jul 09 23:51:49 +0000 2013,7.023249276853289e+17,,GORDEN GARTRELL,2491,thefutureofthis,nigglet,Tue Sep 19 00:53:25 +0000 2017,@RealStevieRay you make wresting look bad fucking nigglet,1581752005
3725,1,1232,721,0,"[{'screen_name': 'life_itscrazy', 'name': '(bambino)JAMËS', 'id': 388676698, 'id_str': '388676698', 'indices': [0, 14]}]",0,Fri Jul 15 03:10:22 +0000 2011,388676698.0,somewhere glowin',meow.,8833,janaiiman,nigglet,Tue Sep 19 00:53:23 +0000 2017,@life_itscrazy love you nigglet 😂❤️,335703955
3726,0,477,609,0,"[{'screen_name': 'omgahh_tG', 'name': 'Petty Labelle✨', 'id': 125084373, 'id_str': '125084373', 'indices': [3, 13]}]",15,Tue Aug 26 18:51:11 +0000 2014,,,JOY ROSE,9972,ashleaury,nigglet,Tue Sep 19 00:51:17 +0000 2017,RT @omgahh_tG: Not piglet on a nigglet poor baby 😩 https://t.co/39YycuCr0k,2770843790
3727,0,767,388,0,"[{'screen_name': 'alexismonett1', 'name': 'urfavebaldie🌹', 'id': 841684248381816832, 'id_str': '841684248381816832', 'indices': [3, 17]}]",8,Thu Jun 09 21:49:53 +0000 2011,,Dallas Flexxa$,hot temper heffa,27892,roxsann_,nigglet,Tue Sep 19 00:51:10 +0000 2017,RT @alexismonett1: piglet on the nigglet 😭 https://t.co/uMTJZUoKYG,314206452
