,Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,Sentiment Score,Postive Score,Negative Score,Neutral Score,Positive Score
4266,4932,0.0,5.0,226.0,0.0,1.0,0.0,Thu Jul 06 19:15:01 +0000 2017,33602577.0,America.,Retlaw55E,260.0,kike are,jews,Retlaw55E,Thu Sep 21 01:33:19 +0000 2017,@DodgersNation Hey Roberts are you paying attention? Granderson was 0 for 3 RISP and Forsythe 0 for 2. Utely &amp; Kiké… https://t.co/MecIbqD4QC,8.830416145743421e+17,0.0,,0.0,1.0,0.0
4267,4933,3.0,2884.0,848.0,0.0,2.0,0.0,Thu Nov 13 15:28:43 +0000 2014,8.418953305306358e+17,"Atlanta, GA",Joshua Graham,38211.0,kike are,jews,breddy_gud,Wed Sep 20 19:47:09 +0000 2017,"@GreatKingAzu @FoteenAteyate ""I hate the world so I must be as edgy and transgressive as possible and if you aren't… https://t.co/CjkvYnBtSC",2875166787.0,-0.5719,,0.163,0.837,0.0
4268,4934,0.0,6.0,29.0,0.0,1.0,0.0,Mon Aug 07 21:10:00 +0000 2017,4926425342.0,"Houston, TX",Nate,259.0,kike are,jews,NateHiggers14Tx,Wed Sep 20 18:34:32 +0000 2017,@white_mgtow are you a kike?,8.946669605371003e+17,0.0,,0.0,1.0,0.0
4269,4937,0.0,2233.0,261.0,0.0,0.0,0.0,Tue Apr 28 20:30:02 +0000 2009,,USA,Mark's List,19082.0,kike are,jews,MarksListNow,Wed Sep 20 13:38:48 +0000 2017,"Congratulations! The winners of the Cirque du Soleil Prize Packs are Bill Robbe, Kike MC, Maxwell Felman, Raul... https://t.co/BNdInXlihy",36173190.0,0.8908,,0.0,0.602,0.398
4270,4938,0.0,215.0,36.0,0.0,3.0,0.0,Thu Nov 10 21:36:28 +0000 2016,56541574.0,United States,AnnaBee,414.0,kike are,jews,_Annaa_Bee_,Tue Sep 19 23:15:17 +0000 2017,"@BrookingsK @estern839 @netanyahu Both parties are VERY pro-Israel and kike-lovers, but I guess that's never enough… https://t.co/zei1X2MGP2",7.968288983361331e+17,0.2144,,0.0,0.89,0.11
4271,4939,4.0,338.0,555.0,0.0,0.0,0.0,Tue Jan 21 05:40:57 +0000 2014,,"California, USA",drea,20660.0,kike are,jews,tacosandtea,Tue Sep 19 22:55:46 +0000 2017,"I love Kiké and Agone, but their ""power of prayer"" tweets are utter bullshit. México needs more than prayer.",2302568215.0,-0.5574,,0.218,0.672,0.109
4272,4940,0.0,54.0,229.0,0.0,1.0,0.0,Thu Mar 23 23:04:21 +0000 2017,8.414119659395113e+17,"Florida, USA",3Men and A Lets Play,1484.0,kike are,jews,3maalp,Tue Sep 19 17:56:54 +0000 2017,"@SAP_GamingYT Depending on how good you are at it, we squeezed kike 4 eps out of it, but like with the main game we… https://t.co/eo3mJBxVeY",8.450485995453317e+17,0.6369,,0.0,0.809,0.191
4273,4941,0.0,2492.0,908.0,0.0,2.0,0.0,Thu Nov 22 04:44:43 +0000 2012,2549001948.0,"North Carolina, USA",fake hardcore girl,61983.0,kike are,jews,peachxbrat,Tue Sep 19 12:50:55 +0000 2017,@cybersighz @tylerthecreavor @foxwould Hey why are u downgrading someone's claims kike@thats mad shitty of you????… https://t.co/Dgeo4xRwXJ,963630170.0,-0.8299,,0.374,0.626,0.0
4274,4943,0.0,520.0,486.0,0.0,1.0,0.0,Tue Oct 13 02:23:54 +0000 2015,946678747.0,"College Station, TX",Diego Idrogo,1602.0,kike are,jews,Ceo_diego,Tue Sep 19 04:53:13 +0000 2017,@papii_kike They are good either way !,3875901134.0,0.4926,,0.0,0.61,0.39
4275,4944,0.0,620.0,1231.0,0.0,2.0,0.0,Thu Jun 16 03:43:39 +0000 2011,1262281117.0,Los Angeles,Jamaal Artis,34463.0,kike are,jews,KingsPapa1015,Tue Sep 19 01:15:12 +0000 2017,"@tlclisahickman @StacieMWheeler We do need him there is no OF depth...Joc, KiKe, Ethier, Puig Granderson are the only OF'ers on the team",318203929.0,-0.296,,0.095,0.905,0.0
4276,4945,0.0,14.0,82.0,0.0,0.0,0.0,Mon Feb 06 06:25:55 +0000 2017,,"Laurel, MD",Kike,41.0,kike are,jews,Kike_503_,Mon Sep 18 11:36:52 +0000 2017,"The things that make you different are your superpowers.
Go out there, put on your imaginary cape and conquer the world.",8.284898814459208e+17,0.0,,0.0,1.0,0.0
4277,4946,0.0,172.0,324.0,1.0,0.0,0.0,Tue Dec 25 04:23:04 +0000 2012,,sweden,Kike Johansson,2050.0,kike are,jews,KikeJohansson,Mon Sep 18 08:13:39 +0000 2017,To the Glory of God Almighty  we leave Kaduna in Gold  .We are  leaving for Minna . #Nigeriagoldtour2017  and... https://t.co/MA2lqiD9ia,1034028787.0,0.6597,,0.053,0.702,0.246
4278,4947,5.0,126.0,216.0,0.0,0.0,0.0,Tue Jun 07 18:40:09 +0000 2011,,"Livermore, California",Jon Morgan,4503.0,kike are,jews,JonMorganDP,Sun Sep 17 23:09:40 +0000 2017,Sorry for your loss Kike. Our thoughts are with you and your family. https://t.co/c8wrxJVgzX,312825716.0,-0.3818,,0.231,0.769,0.0
4279,4948,0.0,985.0,417.0,0.0,1.0,0.0,Wed Jul 08 18:19:40 +0000 2015,3272147684.0,"Chicago, IL",Heather *Kaleo* 14,33079.0,kike are,jews,hbomb5000,Sun Sep 17 22:40:14 +0000 2017,"@squeevening Until Friday when we are done doing consultations for day, so kike 5pm CST",3272147684.0,0.0,,0.0,1.0,0.0
4280,4949,1.0,32.0,676.0,0.0,1.0,0.0,Mon Jan 23 01:09:05 +0000 2012,95764250.0,"Central Valley, California",Central Valley Ruca,3572.0,kike are,jews,MinniePooh1966,Sun Sep 17 22:26:43 +0000 2017,@kikehndez Lo siento Kike. You and your family are in my thoughts and prayers.🙏🏽,471568212.0,0.0,,0.0,1.0,0.0
4281,4950,0.0,323.0,380.0,0.0,0.0,0.0,Sun Jul 17 18:23:28 +0000 2011,,"Los Angeles, California",Oscar,15444.0,kike are,jews,orphieus,Sun Sep 17 06:27:51 +0000 2017,"Us Fresno are getting really Kike, lol! :P
https://t.co/HoQQO1kJKm",337248256.0,0.7482,,0.0,0.524,0.476
4282,4951,0.0,292.0,253.0,0.0,1.0,0.0,Fri Jun 01 04:55:41 +0000 2012,2979726746.0,"Phoenix, AZ",orange,11124.0,kike are,jews,dasexiebeast,Sat Sep 16 16:21:38 +0000 2017,@kike_dog the ones in cali are 10x better!! if you ever go to cali lmk so i can tell you what they're called,596130227.0,0.5399,,0.0,0.858,0.142
4283,4952,0.0,204.0,633.0,0.0,0.0,0.0,Fri Apr 09 03:35:55 +0000 2010,,León Guanajuato,Enrique Andrade,2181.0,kike are,jews,Kike_ag,Sat Sep 16 15:57:16 +0000 2017,"Some day we will find what we are looking for...
Or maybe not,
maybe we'll find something much greater than that.",131050261.0,0.3612,,0.0,0.889,0.111
4284,4953,0.0,429.0,343.0,0.0,0.0,1.0,Wed Feb 13 23:19:36 +0000 2013,,"Dallas, TX",Cristian,5208.0,kike are,jews,Crissss15_,Sat Sep 16 02:49:07 +0000 2017,Jk Irma &amp; kike are irreplaceable,1177110560.0,0.2263,,0.0,0.725,0.275
4285,4954,0.0,23.0,51.0,0.0,1.0,0.0,Tue Sep 03 01:39:27 +0000 2013,29442313.0,Brooklyn,melvin polatnick,427.0,kike are,jews,melpeexxx,Fri Sep 15 15:56:21 +0000 2017,@SenSanders retire already. Go back and teach at the communist kibbutz you attended. You are just another miserable commie kike who hates US,1723979466.0,-0.7269,,0.225,0.775,0.0
4286,4955,0.0,51.0,489.0,0.0,3.0,0.0,Fri Apr 17 19:01:14 +0000 2009,275150216.0,,angelo renna,5491.0,kike are,jews,Troy_on_Hudson,Fri Sep 15 12:57:25 +0000 2017,"@Joe_Davis @realnedcolletti @Nomar5 You,Kike, Jhair and Puig are four peas in a pod. Unseemly for a bulldog. https://t.co/XkpxVxRs7T",32523575.0,0.0,,0.0,1.0,0.0
4287,4956,0.0,11963.0,787.0,0.0,3.0,0.0,Thu Aug 07 18:24:02 +0000 2014,9.025848823286784e+17,United States,Bea Samuel,63809.0,kike are,jews,BEAYAHUS,Fri Sep 15 12:25:18 +0000 2017,@JayKyan @Gakobo_ @C_NyaKundiH What are you clueless fools talking about? Through Raila folks kike Ruto came to find political relevance.,2715103010.0,-0.6908,,0.241,0.759,0.0
4288,4962,1.0,222.0,160.0,0.0,0.0,1.0,Thu Aug 14 02:31:14 +0000 2008,,"Berwyn, Illinois",Thundering Dumbass🤙,12099.0,i hate kike,jews,CrackerOfCorn,Sun Sep 24 07:41:53 +0000 2017,"Iban Ficjing.drijl and dad skdi i hate deeiling kike th8snn bur i d8d it too
Mys elf an akeayds",15845682.0,-0.5719,,0.188,0.812,0.0
4289,4964,1.0,822.0,1677.0,0.0,0.0,0.0,Sat Mar 16 16:45:20 +0000 2013,,"New York, NY",Jaynie's Got a Bun,15468.0,i hate kike,jews,FreeGirlNowNYC,Mon Sep 18 15:57:24 +0000 2017,The account our president retweeted. I hate like every word of that sentence. And that when I mistyped 'like' my ph… https://t.co/YwP1KUNgs7,1272776588.0,-0.2263,,0.151,0.694,0.155
4290,4965,1.0,521.0,936.0,0.0,0.0,0.0,Mon Mar 11 00:47:37 +0000 2013,,the spot,Jasxn,18123.0,i hate kike,jews,retrojasxn,Sun Sep 17 15:27:44 +0000 2017,I hate myself like literally hate. Not the joke like haha I hate myself no kike I deadass 100% do not like me nor who I am,1258282340.0,-0.3818,,0.333,0.35,0.318
4291,4966,0.0,6.0,97.0,0.0,1.0,0.0,Sat Oct 01 00:46:55 +0000 2016,205348909.0,los angeles ca,BLEEDBLUE90744,956.0,i hate kike,jews,BLEEDBLUE90744,Sat Sep 16 22:09:44 +0000 2017,@billplunkettocr I hate that our front office gets credit for taylor in 17' and wasnt on the opening day roster for… https://t.co/u494lT5860,7.820189259786732e+17,-0.2732,,0.146,0.751,0.103
4292,4967,0.0,429.0,343.0,0.0,0.0,0.0,Wed Feb 13 23:19:36 +0000 2013,,"Dallas, TX",Cristian,5208.0,i hate kike,jews,Crissss15_,Sat Sep 16 20:49:00 +0000 2017,I hate Irma and kike for going to Austin 💔,1177110560.0,-0.5719,,0.346,0.654,0.0
4293,4968,0.0,561.0,2242.0,0.0,1.0,0.0,Sun Aug 02 17:57:11 +0000 2009,1325671520.0,Kent,Leanne Baker🤙,21680.0,yid are,jews,Leanne_Baker_,Sat Sep 23 18:13:52 +0000 2017,"@ElliotBelliss Modern day football has just turned everyone into a bunch of melts!!! 
Spurs fans are the worst with… https://t.co/4cQcCYfPZF",62311662.0,-0.7163,,0.217,0.783,0.0
4294,4969,2.0,620.0,1025.0,0.0,1.0,0.0,Tue Jul 03 14:49:25 +0000 2012,113751890.0,Essex,Reevesy,36668.0,yid are,jews,DavidTReeves,Sat Sep 23 15:45:08 +0000 2017,@Chelsea_HQ Yay!!!take out yid but still make the song about spurs!!! We are like a dad obsessed ex partner al stal… https://t.co/AF9TvORISG,625611974.0,0.5216,,0.08,0.746,0.173
4295,4970,0.0,433.0,1574.0,1.0,1.0,0.0,Fri Sep 09 14:52:05 +0000 2011,1546394803.0,ESSEX,James O'Halloran ⚒,3779.0,yid are,jews,GingerJamesOH,Sat Sep 23 14:01:20 +0000 2017,@SpursInTheBlood You are a yid cunt. #OnlySingWhenYouAreWinning,370732579.0,-0.4939,,0.39,0.61,0.0
4296,4971,2.0,914.0,1176.0,0.0,3.0,0.0,Thu Apr 16 17:17:25 +0000 2009,235622520.0,Location ,Simmo,27094.0,yid are,jews,thfc1983,Sat Sep 23 10:18:30 +0000 2017,@chris_bill @Simmo198133 @YOUNEEK_YID They are definitely above palace in the rivalry queue,31997439.0,0.4019,,0.0,0.803,0.197
4297,4972,2.0,914.0,1176.0,0.0,3.0,0.0,Thu Apr 16 17:17:25 +0000 2009,1550419662.0,Location ,Simmo,27094.0,yid are,jews,thfc1983,Sat Sep 23 10:13:30 +0000 2017,@Simmo198133 @chris_bill @YOUNEEK_YID Can't agree. We are competing with Chelsea closer in the league.,31997439.0,-0.2755,,0.14,0.86,0.0
4298,4973,0.0,217.0,348.0,0.0,1.0,0.0,Tue Apr 14 12:00:43 +0000 2009,8.414387008147866e+17,"Burlington, Vermont",Christopher Hayden,400.0,yid are,jews,modusartsgroup,Thu Sep 21 16:15:44 +0000 2017,"@germanBruin Trump=only non-Jew who loves (((The Tribe))) more than you, Roo. His grandkids are Jews FFS. Got any Y… https://t.co/52ZknQqayp",31105685.0,-0.2103,,0.173,0.686,0.141
4299,4974,3.0,3633.0,2135.0,0.0,8.0,0.0,Wed Aug 31 15:35:36 +0000 2011,1573272175.0,the moon ,pope peroni,98707.0,yid are,jews,rudeboyspurs,Wed Sep 20 21:52:45 +0000 2017,@comeonaspur @Simmo198133 @thfcire @Robtheyid69 @carys1112 @rickyyiddo3 @YOUNEEK_YID @andykenny77 Are u fook ...that syrup is out of bounds,365517799.0,0.0,,0.0,1.0,0.0
4300,4975,0.0,495.0,395.0,0.0,1.0,0.0,Sun Oct 16 19:37:54 +0000 2011,17506698.0,"Los Angeles, CA ",yaakov loboda,964.0,yid are,jews,jak681,Wed Sep 20 21:35:34 +0000 2017,@VeniceMase Are you a yid too?,392264104.0,0.0,,0.0,1.0,0.0
4301,4976,1.0,329.0,59.0,0.0,2.0,0.0,Wed Dec 07 01:06:21 +0000 2016,8.58738317311062e+17,United States,Martyytardy,88.0,yid are,jews,martyytardy1,Wed Sep 20 05:09:31 +0000 2017,"@Heise_yid @sharry_katz It's not how big you are, it's how you use your dick that matters.",8.063038029534659e+17,-0.4939,,0.179,0.761,0.06
4302,4977,1.0,458.0,150.0,0.0,1.0,0.0,Sun Apr 10 17:07:53 +0000 2016,8.58738317311062e+17,"Brooklyn, NY",Frum&Horny,64.0,yid are,jews,EliNewman10,Mon Sep 18 03:12:05 +0000 2017,@Heise_yid Are you gay?,7.192103040774595e+17,0.0,,0.0,1.0,0.0
4303,4978,0.0,277.0,453.0,0.0,2.0,0.0,Mon Jan 26 15:36:57 +0000 2015,7.207166874614538e+17,isle of wight,Hobbsy,3328.0,yid are,jews,hobbsy1979,Sun Sep 17 11:41:05 +0000 2017,"@YOUNEEK_YID @AlasdairGold What team are you talking about? Weak on skills ? Umm Eriksen, Son, Dele ?? We finished… https://t.co/QVoVi8yYGx",2999850982.0,-0.594,,0.177,0.823,0.0
4304,4979,0.0,68.0,275.0,0.0,2.0,0.0,Sat Oct 10 19:18:16 +0000 2015,36715753.0,"Arizona, USA",Mr. Kelly,4504.0,muslim people are,muslim,kelly4webb,Sun Sep 24 23:55:08 +0000 2017,@Hoosiers1986 @BarackObama Mr obama.  You are a Muslim who tried to socialize our medicine and control our people. Go away we sent you home,3850564393.0,0.0,,0.0,1.0,0.0
4305,4980,1.0,1123.0,1105.0,0.0,0.0,0.0,Mon Feb 29 13:16:49 +0000 2016,,"Texas, USA",SouthernMom,15936.0,muslim people are,muslim,madams3196,Sun Sep 24 23:46:06 +0000 2017,Church shooter is from Sudan where 97% people are _____ you guessed it Muslim.,7.042942501632287e+17,0.0,,0.0,1.0,0.0
4306,4981,1.0,5766.0,4610.0,0.0,0.0,1.0,Sat Jun 08 21:41:01 +0000 2013,,United States,Christi 🇺🇸,15487.0,muslim people are,muslim,greeneyedlucy84,Sun Sep 24 23:14:49 +0000 2017,My guess is some people are just adding the Muslim part https://t.co/1n3IjZKNC4,1494005965.0,0.0,,0.0,1.0,0.0
4307,4982,1.0,2192.0,3298.0,0.0,0.0,0.0,Thu Nov 27 19:27:48 +0000 2008,,"Monterey, California USA",Legatus legionis,61999.0,muslim people are,muslim,frank95054,Sun Sep 24 22:30:17 +0000 2017,"And, to think that the German people voted Merkel in for a fourth term.  WTF  German men are cowards! https://t.co/SpIuyHuVHe",17686264.0,-0.7027,,0.211,0.789,0.0
4308,4983,1.0,17.0,70.0,0.0,8.0,0.0,Fri Sep 09 06:34:48 +0000 2016,120331531.0,"Tampa, FL",Debby Ball,805.0,muslim people are,muslim,DebbyBall813,Sun Sep 24 22:27:17 +0000 2017,@Lady_Loo1110 @DonnaWR8 @letgobestill @TheMeemStreams @TheLeftIsRacist @eissolomon11 @thebradfordfile @NIVIsa4031… https://t.co/WS3mVR6WXT,7.74133936792363e+17,0.0,,0.0,1.0,0.0
4309,4984,0.0,384.0,750.0,0.0,1.0,0.0,Thu Dec 01 03:55:22 +0000 2011,22523741.0,"New Jersey, USA",FrankAziza,8817.0,muslim people are,muslim,frankaziza1,Sun Sep 24 22:23:02 +0000 2017,@Locs_n_Laughs There's a reason why most prisoners in Gitmo are Arab Muslim men and why most people in prison are y… https://t.co/vZMcyicEM3,425541599.0,-0.7996,,0.274,0.726,0.0
4310,4986,0.0,751.0,1850.0,0.0,0.0,0.0,Mon Feb 20 00:27:42 +0000 2017,,"Smith River, CA, USA",Sami Criteser,19525.0,muslim people are,muslim,YurokInovator,Sun Sep 24 22:04:59 +0000 2017,This show is really good.Teaches you that people on line are not always honest.The Muslim woman in Paris shows how… https://t.co/YATR7JMadA,8.334731652967424e+17,0.0,,0.0,1.0,0.0
4311,4987,0.0,25.0,8.0,0.0,1.0,0.0,Thu Aug 09 09:24:25 +0000 2012,196168350.0,United States,Imran,3080.0,muslim people are,muslim,nextdoorMuslim,Sun Sep 24 21:55:06 +0000 2017,"@AnnCoulter If people think that the refugees from the Middle East are Easter bunnies, you have a surprise coming.… https://t.co/rqgRxWaKIv",746904342.0,0.2732,,0.0,0.896,0.104
4312,4988,0.0,289.0,49.0,0.0,0.0,0.0,Thu Mar 06 15:53:55 +0000 2014,,United States,KC,14516.0,muslim people are,muslim,KcGreuter,Sun Sep 24 21:54:31 +0000 2017,"People from other countries complaining  about our Election, and Racism. Yet their countries are falling apart due to the Muslim Invasion!",2388618527.0,-0.7777,,0.302,0.698,0.0
4313,4989,2.0,73.0,7.0,0.0,0.0,0.0,Tue Nov 29 05:02:09 +0000 2016,,USA,ModernConservative,3784.0,muslim people are,muslim,DMacDaddy300,Sun Sep 24 21:45:36 +0000 2017,"Antioch - BLACK MUSLIM REFUGEE responsible for shooting 8 WHITE people.  Obama, Hillary and the rest of the fascist liberals are at fault",8.034640377742664e+17,-0.6124,,0.237,0.677,0.086
4314,4990,0.0,1619.0,2387.0,0.0,4.0,0.0,Sat Apr 05 21:34:19 +0000 2014,287937376.0,"Phoenix, AZ",Sean Campbell,4742.0,muslim people are,muslim,TruConservatv,Sun Sep 24 21:41:53 +0000 2017,"@boyzfan88 @AOnroda @JosinaAnderson @NFL Slavery was also started by brown people, continues in Muslim and African… https://t.co/eEJxjwcvEy",2429477720.0,-0.7003,,0.231,0.769,0.0
4315,4991,0.0,235.0,640.0,0.0,1.0,0.0,Wed Feb 01 05:25:43 +0000 2017,304932002.0,"Centennial, CO",So Much Losing!,1871.0,muslim people are,muslim,BoredLosing,Sun Sep 24 21:08:28 +0000 2017,@davidmackau The people there are brown &amp; thus very hard for us to tell if Mexican or Muslim... sorry we can't make white people nervous,8.266627923925402e+17,-0.4754,,0.188,0.812,0.0
4316,4992,0.0,1.0,5.0,0.0,3.0,0.0,Sat Sep 23 01:56:19 +0000 2017,4017160959.0,United States Of America,Jesse R Nelson,25.0,muslim people are,muslim,Federalist1797,Sun Sep 24 20:38:55 +0000 2017,@MrChefHaynes @CNN @CNNMoney Oh you mean the same people who are quite against the black panthers and the Muslim brotherhood?? Idiot....,9.114088550700032e+17,0.0,,0.0,1.0,0.0
4317,4993,3.0,629.0,709.0,0.0,1.0,0.0,Sat Oct 01 19:36:04 +0000 2016,7.623897950372946e+17,"Austin, TX",Julie Winkler,15663.0,muslim people are,muslim,rhoady9,Sun Sep 24 20:27:28 +0000 2017,"@sweetatertot2 Kap and Muslim gf are playing people for fools! He stood proud during 13’super bowl! Only change, unemployment!!",7.823030839089152e+17,-0.5216,,0.268,0.552,0.18
4318,4994,1.0,79.0,217.0,0.0,2.0,0.0,Wed Mar 21 21:11:26 +0000 2012,187297734.0,"Toronto, Ontario",LatteUrbanite,2636.0,muslim people are,muslim,LatteUrbanite,Sun Sep 24 20:27:08 +0000 2017,"@Jorekai @thehill But saying anything racist, sexist, homophobic, anti-Semitic or anti-Muslim, you get Presidential… https://t.co/Zz0foiBiAo",532560508.0,-0.6124,,0.222,0.778,0.0
4319,4995,0.0,14.0,42.0,0.0,6.0,0.0,Mon Mar 20 07:18:13 +0000 2017,247694178.0,United States,Me,675.0,muslim people are,muslim,GamingProudsoul,Sun Sep 24 20:25:44 +0000 2017,@QuasimF @PruneHamp @Genori_Parrish @petey067 @SheaDiamond @SamuelLJackson 35 deaths by the hands of Muslims so how… https://t.co/2Uh0OQ8NiJ,8.437233354564772e+17,0.0,,0.0,1.0,0.0
4320,4996,0.0,20.0,24.0,0.0,1.0,0.0,Tue Aug 29 10:41:51 +0000 2017,30001272.0,"Kentucky, USA",Eric Pennington,224.0,muslim people are,muslim,EricRPennington,Sun Sep 24 20:18:14 +0000 2017,@lmitchell1012 You are wright he also was rejected by the Jewish church so that is why all Muslim hate Jewish people,9.024814143309087e+17,-0.7906,,0.269,0.731,0.0
4321,4997,0.0,325.0,254.0,0.0,0.0,0.0,Fri Jun 19 02:10:09 +0000 2009,,"Los Angeles, CA",mark dutcher,8561.0,muslim people are,muslim,markdutcher,Sun Sep 24 19:27:31 +0000 2017,"praising Nazis as very fine people, mocking the disabled, saying ""mexicans are rapists"", Muslim ban, kicking trans… https://t.co/dYeSiNAI3Z",48575646.0,-0.2431,,0.251,0.535,0.214
4322,4998,0.0,5948.0,317.0,0.0,2.0,0.0,Thu Aug 07 18:46:07 +0000 2008,303245315.0,"Washington, DC",Micah Bales,19408.0,muslim people are,muslim,micahbales,Sun Sep 24 18:46:57 +0000 2017,@maco_nix @oneHumanist Yes. People are saying Colin Kaepernick is a Muslim.,15767534.0,0.4019,,0.0,0.769,0.231
4323,4999,0.0,1444.0,1931.0,0.0,1.0,0.0,Thu Jun 30 15:20:36 +0000 2011,2350440336.0,Scandinavia,Arbetarbroder,21433.0,muslim people are,muslim,arbetarbroder,Sun Sep 24 18:20:47 +0000 2017,"@natverkgrekland But I'm not calling out every Jew (always annoyed me when people say ""Not all Muslim are terrorist… https://t.co/yxu5zmTv6X",326830914.0,-0.3818,,0.12,0.88,0.0
4324,5000,0.0,147.0,910.0,0.0,0.0,0.0,Thu Sep 13 14:18:03 +0000 2012,,"Toronto, Canada",Maung Lwin,6725.0,muslim people are,muslim,lwin_maung,Sun Sep 24 18:18:19 +0000 2017,"We are strongly supporting ""President Trump"" for saving ""Own Country, Innocent People, Religion and Next Generation… https://t.co/hYPrqCTrWc",821591252.0,0.7506,,0.0,0.654,0.346
4325,5001,0.0,61.0,474.0,0.0,8.0,0.0,Thu Sep 21 21:52:27 +0000 2017,45586702.0,"Chicago, IL",daniel,114.0,muslim people are,muslim,skateordie_69,Sun Sep 24 18:08:06 +0000 2017,@FaBPaule @angierox30 @DerwoodS85 @newfienisey @mfwooten1 @MysticDistance @7brdgesroad @realDonaldTrump Are you nut… https://t.co/2AFYSmgD5k,9.109850982747054e+17,0.0,,0.0,1.0,0.0
4326,5002,0.0,3.0,3.0,0.0,3.0,0.0,Sun May 28 15:42:01 +0000 2017,749699065.0,"Texas, USA",ShapeShifter_Libtard,94.0,muslim people are,muslim,ShapelibShifter,Sun Sep 24 17:38:06 +0000 2017,@JustAnOtakuMess @luciferswhores @mela_ugh I'm sure they are keep hating and spreading lies  calling people nazis w… https://t.co/ZW2Jcu6VEa,8.688548835412828e+17,-0.5859,,0.272,0.625,0.103
4327,5003,0.0,73.0,80.0,0.0,0.0,0.0,Sat Jul 01 22:14:23 +0000 2017,,"Arizona, USA",TrollExtraordinaire,2937.0,muslim people are,muslim,TheReturnOfBad,Sun Sep 24 17:12:24 +0000 2017,"People Don't Look At Me And Think To Themselves Look At This Fucking Dirty Muslim.....Americans Are Kind People...

Giving People",8.812748122906788e+17,0.3832,,0.123,0.654,0.223
4328,5004,41.0,58866.0,53658.0,0.0,1.0,6.0,Tue Jul 15 19:57:18 +0000 2008,,California,Jeff Pearlman,80859.0,muslim people are,muslim,jeffpearlman,Sun Sep 24 17:10:16 +0000 2017,"NOW athese football people who voted for @realdonaldtrump are horrified? Where were you when he spent 5 years on ""Kenyan Muslim"" president?",15445129.0,-0.594,,0.162,0.838,0.0
4329,5005,0.0,2192.0,3298.0,0.0,0.0,0.0,Thu Nov 27 19:27:48 +0000 2008,,"Monterey, California USA",Legatus legionis,61999.0,muslim people are,muslim,frank95054,Sun Sep 24 16:43:17 +0000 2017,The truth about Islam is out there...why are people not listening? https://t.co/aaXQhuUyiY,17686264.0,0.3182,,0.0,0.827,0.173
4330,5006,6.0,2487.0,177.0,0.0,0.0,0.0,Sat Oct 11 19:13:29 +0000 2014,2823415030.0,"Minneapolis, MN",vanessa taylor,11654.0,muslim people are,muslim,BaconTribe,Sun Sep 24 16:37:56 +0000 2017,"some Black people are Muslim, uno.",2823415030.0,0.0,,0.0,1.0,0.0
4331,5007,2.0,289.0,642.0,0.0,8.0,0.0,Wed Oct 14 09:51:13 +0000 2009,82322851.0,Wycombe ,Me_HC,10396.0,muslim people are,muslim,HelenCallis,Sun Sep 24 16:30:42 +0000 2017,@summontheangels @MickKarn247 @sakkoira @andy_webbo @Georgia06420675 @Gregory9314 @TjayJT @AMDWaters It's the way p… https://t.co/7rdbM9vPa1,82322851.0,0.0,,0.0,1.0,0.0
4332,5008,0.0,110.0,259.0,0.0,2.0,0.0,Sun Nov 09 01:27:37 +0000 2014,860034450.0,"Naperville, IL",Philip Kirschner,4567.0,muslim people are,muslim,pkirschner001,Sun Sep 24 15:52:19 +0000 2017,@imrins1siddiqui @KhanAmerKhan Their duty is to kill people who are not Muslim,2868244773.0,-0.6908,,0.299,0.701,0.0
4333,5009,0.0,689.0,696.0,0.0,4.0,0.0,Sat Jul 24 05:11:53 +0000 2010,31518851.0,"Auburn, AL",My Rice Sickle 🌹,31842.0,muslim people are,muslim,My_Rice_Sickle,Sun Sep 24 15:36:37 +0000 2017,@justbeckk @leilalexander @gorishmanning @Patriots Unless those people are black or Latinx or Jewish or Muslim or A… https://t.co/3S0jjH9WiT,170199015.0,0.0,,0.0,1.0,0.0
4334,5010,0.0,139.0,875.0,0.0,5.0,0.0,Wed Feb 17 19:44:53 +0000 2010,3115577881.0,Philadelphia,Cherie Lynch,3433.0,muslim people are,muslim,lynchcherie,Sun Sep 24 14:05:06 +0000 2017,@its_GTdawg @DavidW_USA @Concernedpers18 @MhDaDon @Cernovich Not just whites. Any CHRISTIAN or non Muslim. But here… https://t.co/aj9p0Q5ypg,115152575.0,0.0,,0.0,1.0,0.0
4335,5011,0.0,180.0,84.0,0.0,1.0,0.0,Mon May 01 13:22:12 +0000 2017,91882544.0,"Durham, NC",Lee Drakston,6580.0,muslim people are,muslim,LDrakston,Sun Sep 24 13:35:33 +0000 2017,@DineshDSouza Why are supporting people who would call you a Muslim terrorist if they encountered you on the street?... So odd,8.590352266344202e+17,-0.659,,0.268,0.625,0.107
4336,5012,0.0,59.0,106.0,0.0,0.0,0.0,Fri Sep 11 22:51:26 +0000 2009,,Mobile,nikki,451.0,muslim people are,muslim,cocobrrybean,Sun Sep 24 13:33:47 +0000 2017,"Scratching my head, I don't understand why people don't like Muslim people like they are really cool people well the people I've met",73507223.0,0.1869,,0.155,0.662,0.182
