Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
1971,1.0,1386.0,4322.0,0.0,0.0,0.0,Mon Dec 07 23:26:45 +0000 2015,,"California, USA",Tomarra Wagoner,15264.0,nigger people are,black,TomarraWagoner,Sat Sep 23 18:57:29 +0000 2017,"Me ""why are white people so Violent? why are white people so Racist?""

white people ""shhh. not all, i'm not! nigger… https://t.co/7NKwy7cj6y",4409793082.0,Hate speech,-0.7679,,,
1973,1.0,693.0,978.0,0.0,3.0,0.0,Thu Apr 23 03:18:27 +0000 2009,328744452.0,United States,Dictator Jones,4465.0,nigger people are,black,ANTHONEEJ,Sat Sep 23 17:44:41 +0000 2017,@nikangel39 @Trajan5689 @SheriffClarke You pro blacks are the most divisive people. He never said nigger,34513772.0,Hate speech,-0.0688,,,
1974,0.0,1013.0,1526.0,0.0,0.0,0.0,Tue Jun 10 01:33:54 +0000 2008,,"Goldfield, NV",chad sorg,31729.0,nigger people are,black,FishbowlerSorg,Sat Sep 23 17:07:31 +0000 2017,"Warning, touchy subject:
The word Nigger for black people is like the word Racist for white people. These are... https://t.co/UBRXXnCVXc",15068127.0,Hate speech,0.0,,,
1976,0.0,62.0,53.0,0.0,1.0,0.0,Sun Apr 17 04:26:07 +0000 2016,316717267.0,"Texas, USA",Bobby  Prine,5749.0,nigger people are,black,BobbyPrine,Fri Sep 22 20:59:16 +0000 2017,@TMZLive nigger&amp;they made us slaves no white person owns a slave but some black people act like we still do some of them are just as racist,7.215553140094403e+17,Hate speech,0.0,,,
1977,0.0,154.0,101.0,0.0,1.0,0.0,Tue Apr 14 16:23:13 +0000 2009,216299334.0,"Los Angeles, California",CSD,33865.0,nigger people are,black,DuxCali,Fri Sep 22 17:42:36 +0000 2017,@piersmorgan should shut the hell up. White people literally cannot subscribe to the culture where the words Nigga/Nigger are acceptable   .,31158679.0,Hate speech,0.0,,,
1978,0.0,2313.0,1421.0,0.0,1.0,0.0,Sun Aug 31 23:31:17 +0000 2008,16072488.0,"Atlanta, GA",Jean-Baptiste Zorg,178334.0,nigger people are,black,theblackmurse,Fri Sep 22 17:39:16 +0000 2017,@BillWeiss These same people calling him a nigger are judges and cops and everything else. Does he avoid going outside as well? I mean...,16072488.0,Hate speech,-0.6597,,,
1979,0.0,3802.0,3781.0,0.0,2.0,0.0,Fri Apr 15 18:02:34 +0000 2011,2539618311.0,"Columbus, OH",Fenrir the Rrowdy,133043.0,nigger people are,black,TheBeastRrowdy,Fri Sep 22 17:29:08 +0000 2017,@Vernumv @HoosierFooDog At the same time; when people are afraid to say the word nigger in a non-derogatory convers… https://t.co/1aad0dfyIu,282684014.0,Hate speech,-0.3612,,,
1980,0.0,4.0,204.0,0.0,1.0,0.0,Sun Apr 23 20:04:17 +0000 2017,50772918.0,"Mississippi, USA",David Billings,262.0,nigger people are,black,TheRealDBillz,Fri Sep 22 16:15:31 +0000 2017,@ClayTravis only people that associate the word nigger to African Americans are racist. Racism is in the intent.. Not in the word!!!,8.562373075061637e+17,Hate speech,0.0,,,
1982,1.0,121.0,188.0,0.0,1.0,1.0,Mon Aug 14 14:10:16 +0000 2017,3065640509.0,"North Carolina, USA",Grim Bane's Folly,446.0,nigger people are,black,GrimFolly,Fri Sep 22 12:03:05 +0000 2017,@DrHarleyQ6 Absolutely..... the people offended by the word nigger are people that actually qualify to wear the wor… https://t.co/sWRfFsgHb1,8.970980449399398e+17,Hate speech,0.0,,,
1983,0.0,1031.0,81.0,0.0,0.0,0.0,Sat Jul 09 20:29:56 +0000 2011,332443508.0,purgatory,ghost boy,39839.0,nigger people are,black,ArtlessAtrophy,Fri Sep 22 10:43:50 +0000 2017,so a white man debating on whether white women can say nigger while using the word himself. wild. white people are… https://t.co/jFIvoYaE4l,332443508.0,Hate speech,0.0,,,
1987,2.0,3880.0,1981.0,0.0,0.0,0.0,Fri Dec 18 21:50:17 +0000 2009,,"Orlando, FL",SkyDaddy Bing,425833.0,nigger people are,black,imBINGnotGOOGLE,Thu Sep 21 22:18:48 +0000 2017,Sending tough tweets cool til you get called a nigger. Then you record yourself in tears asking why white people are like this in 2017.,97755288.0,Hate speech,0.0,,,
1993,0.0,119.0,351.0,0.0,2.0,0.0,Sun Sep 04 15:39:02 +0000 2016,280735698.0,"Toronto, Ontario",Just Some guy,8892.0,nigger people are,black,nx2000_Scott,Wed Sep 20 15:43:01 +0000 2017,"@johnkerr23 @CaseyExplosion 1: NONE of these people are ""Alt Right""
2: None of these people EVER said ""Nigger""",7.724589621343969e+17,Hate speech,-0.1027,,,
1994,2.0,1455.0,1405.0,0.0,1.0,0.0,Fri Feb 27 15:27:26 +0000 2015,129235890.0,USA,free bird?????,27251.0,nigger people are,black,darby_bartley,Wed Sep 20 14:43:38 +0000 2017,@Lrihendry Calling people White supremacy is nasty Racism..same as calling people nigger or chink ..They protest ag… https://t.co/LCy4CRftB4,3046840980.0,Hate speech,-0.4389,,,
1995,0.0,48.0,202.0,0.0,2.0,0.0,Fri Jun 02 15:34:03 +0000 2017,159844818.0,"Maryland, USA",ravens 2-1 (yikes),1551.0,nigger people are,black,plsorioles,Tue Sep 19 23:11:49 +0000 2017,@Iowhangingfruit @RStickel24 Why are people offended by nigger,8.706648190195343e+17,Hate speech,0.0,,,
2000,0.0,68.0,281.0,0.0,1.0,0.0,Sat Mar 07 00:47:31 +0000 2015,6351572.0,United States,ZebraTyrant,1201.0,nigger people are,black,ZebraTyrant,Tue Sep 19 11:44:38 +0000 2017,"@PhillyD Everyone is a hypocrite. Nigger, Spic, Cunt, Fuck... they are words. All people of all races use them, especially in",3076208495.0,Hate speech,0.0,,,
2001,1.0,68.0,258.0,0.0,0.0,0.0,Sat Jun 04 18:15:53 +0000 2011,,"Tennessee, USA",unhinged jew,5121.0,nigger people are,black,unhinged_jew,Tue Sep 19 09:16:00 +0000 2017,people are still arguing about the 'nigger' word?,310991221.0,Hate speech,0.0,,,
2003,0.0,288.0,300.0,0.0,1.0,0.0,Sun Nov 15 08:09:19 +0000 2009,,USA,Deemarie Parsons,7777.0,nigger people are,black,dulcebombomcito,Mon Sep 18 23:33:27 +0000 2017,9/18/2017 YOU ARE THE NIGGER KHARMABEST OF ANGRY PEOPLE ROAD RAGE FREAKOUT INSTANT JUSTICE/KARMA 2016 https://t.co/rlbZc2RseO via @YouTube,90123499.0,Hate speech,0.0,,,
2004,3.0,1932.0,893.0,0.0,2.0,0.0,Thu Dec 15 18:27:50 +0000 2011,437687253.0,"Chicago, IL",Benjamin Williams,8467.0,nigger people are,black,i_benjammin,Mon Sep 18 19:45:53 +0000 2017,"@ashleyc_98 @pettyblackboy Effectively ""nigger"" &amp; ""nigga"" are two completely diff words. Black people can almost al… https://t.co/dEREE1TfXD",437687253.0,Hate speech,-0.1513,,,
2010,0.0,39.0,153.0,0.0,1.0,0.0,Mon Jul 19 05:29:20 +0000 2010,872683897.0,North America,-RAD1C4L-,2371.0,nigger people are,black,_RAD1C4L_,Sun Sep 17 06:23:24 +0000 2017,@KEEMSTAR How about you go make more videos about your BF Jake Paul you stupid nigger faggot. lmao. White people are 2 easy to trigger.,168385501.0,Hate speech,0.0,,,
2013,2.0,1499.0,42.0,0.0,0.0,1.0,Tue Jan 05 00:21:51 +0000 2010,,Duval county,Gohan Mackenzy,9699.0,nigger people are,black,jovanmackenzy,Sat Sep 16 22:17:42 +0000 2017,"Folks are more offended at the word ""nigger"" or ""nigga"" than the fact that people are actually treated as such.",101904387.0,Hate speech,-0.3167,,,
2014,1.0,1099.0,1847.0,0.0,0.0,1.0,Fri May 20 19:54:39 +0000 2011,,Canada,TBT-AMadProphet,16669.0,nigger people are,black,The_Big_Toe,Sat Sep 16 22:11:40 +0000 2017,"The only people that should be offended by the word 'nigger' are niggers. Are you a 'nigger'? I'm not, known a few.… https://t.co/JMbxBtYgvL",302207442.0,Hate speech,-0.25,,,
2018,1.0,111.0,89.0,0.0,0.0,0.0,Sat Mar 04 07:49:22 +0000 2017,,e,spooky boy james ?,7025.0,nigger people are,black,IostIoser,Sat Sep 16 15:33:17 +0000 2017,White people who get offended by other white people saying nigger have the guilty pleasure of saying nigger when they are alone,8.379329677627924e+17,Hate speech,-0.3818,,,
2021,0.0,297.0,1867.0,0.0,3.0,0.0,Fri Jul 15 08:24:24 +0000 2016,,"Wisconsin, USA",AJmack,972.0,nigger people are,black,HoodRich5000,Fri Sep 15 14:52:38 +0000 2017,People are cheering for people like @pewdiepie @KathleenLights1 and @tanamongeau are the ones who call a black person a nigger how retarded,7.538677997311222e+17,Hate speech,0.0,,,
2023,0.0,485.0,394.0,0.0,0.0,0.0,Sun Dec 21 16:30:43 +0000 2014,,Earth,Gong's Pinnacle,27860.0,nigger people are,black,RasThaFarEye,Fri Sep 15 13:15:16 +0000 2017,"The choices are: 1- ""stand up, nigger!""... or 2- ""I respect their views but I could never sit for the anthem...peop… https://t.co/cY4jCv8Ihm",2935517062.0,Hate speech,-0.4576,,,
2025,0.0,36.0,360.0,0.0,1.0,0.0,Wed Jun 25 01:07:19 +0000 2014,73657657.0,"Ohio, USA",robert lucas,1148.0,nigger are,black,robertl95869194,Sun Sep 24 23:43:48 +0000 2017,@BarracudaMama nigger you and obama are the disgrace mfer,2586624763.0,Hate speech,0.0,,,
2026,0.0,38.0,71.0,0.0,1.0,0.0,Wed Aug 09 17:53:05 +0000 2017,1520501.0,"Jasper, TX",Sarah Louise Shaw,16.0,nigger are,black,SarahLouiseSha9,Sun Sep 24 23:39:39 +0000 2017,"@advodude The players are not praying when they kneel, they just don't won't their asses beat by their nigger team mates.",8.953421828901847e+17,Hate speech,-0.7514,,,
2029,0.0,77.0,716.0,0.0,1.0,0.0,Tue Oct 06 01:10:11 +0000 2015,8.655549564131328e+17,United States,Ashley,924.0,nigger are,black,classyladies8,Sun Sep 24 23:29:33 +0000 2017,@mtvbarbielive You are one ugly nigger. Damn you need to be in the psych ward,3876098392.0,Hate speech,-0.6369,,,
2030,0.0,639.0,111.0,0.0,0.0,0.0,Wed Mar 04 02:47:47 +0000 2009,,"Missouri, USA",Melinda Evette™,131674.0,nigger are,black,MelE5150,Sun Sep 24 23:07:59 +0000 2017,"If we're lumped together in a big black nigger ball when crimes are committed by us,lemme roll in around in tht lump when we are outstanding",22722589.0,Hate speech,-0.29600000000000004,,,
2032,1.0,26.0,19.0,0.0,2.0,0.0,Wed Jan 25 22:33:35 +0000 2017,8.338036938165002e+17,United States,PisT,138.0,nigger are,black,Kihzyv2,Sun Sep 24 22:51:25 +0000 2017,@Snzopy @MohakKumar_ You're dogshit who are you nigger,8.243847491291013e+17,Hate speech,-0.5106,,,
2036,0.0,163.0,240.0,0.0,1.0,0.0,Sat Jun 17 23:05:52 +0000 2017,8.762143393966735e+17,"Toronto, Ontario",dragon girl,4614.0,nigger are,black,_Dr_James,Sun Sep 24 21:12:32 +0000 2017,@grimrai are you gonna let a nigger take your precious girlfriend,8.762143393966735e+17,Hate speech,-0.7717,,,
2040,0.0,53.0,91.0,0.0,1.0,0.0,Mon Jun 16 22:38:12 +0000 2014,43139414.0,United States,FUCKINGPIECEOFSHIT,4479.0,nigger are,black,thenewtribe_,Sun Sep 24 20:02:23 +0000 2017,@RealSkipBayless Cowboys are flawed block me nigger,2571743352.0,Hate speech,-0.1531,,,
2041,0.0,69.0,645.0,0.0,2.0,0.0,Mon Jun 19 17:14:21 +0000 2017,102473438.0,"Fort Collins, CO",krissy johnson,581.0,nigger are,black,KrissyMaeJohns1,Sun Sep 24 19:30:37 +0000 2017,@GwenRousseau @realDonaldTrump For a white guy you like fried chicken a lot! Are you sure there isn't a nigger in wood pile somewhere ?,8.768506535571415e+17,Hate speech,0.0,,,
2042,0.0,11.0,101.0,0.0,0.0,0.0,Mon Jan 23 18:12:07 +0000 2017,8.235941752413225e+17,"Houston, TX",MintyGay,1410.0,nigger are,black,MintyGuy47,Sun Sep 24 18:47:55 +0000 2017,"Like, there are plenty of videos of her saying nigger in an insulting manner. And she never apologized for it.",8.235941752413225e+17,Hate speech,0.0,,,
2044,0.0,12.0,44.0,0.0,1.0,0.0,Mon Jan 02 14:23:59 +0000 2017,10774652.0,"New York, USA",mike20,321.0,nigger are,black,Michaeldimino1,Sun Sep 24 18:40:21 +0000 2017,@theblaze These are the thugs the word nigger is intended for,8.159266166144328e+17,Hate speech,0.0,,,
2046,0.0,102.0,40.0,0.0,0.0,0.0,Sun Feb 14 10:43:10 +0000 2016,,Manhattan ,Lady Björn,8550.0,nigger are,black,NobellaElla,Sun Sep 24 18:19:39 +0000 2017,"The portion sizes at Capellos are huuuuge. Like, nigger damn. 
I wasnt even tryna eat dinner man.",4908571341.0,Hate speech,0.0,,,
2050,0.0,470.0,422.0,0.0,0.0,0.0,Sat Nov 05 17:33:20 +0000 2016,,"Vallejo, CA",Juan-Shay,9291.0,nigger are,black,ShayNotShea,Sun Sep 24 17:48:41 +0000 2017,"Depends, are they calling a fascist warmongering dictator a nigger? https://t.co/E1RRBo1afD",7.949557740237373e+17,Hate speech,-0.5789,,,
2053,0.0,1.0,8.0,0.0,1.0,0.0,Mon Jul 04 16:00:29 +0000 2016,358321187.0,"Ohio, USA",ccmonywon1,116.0,nigger are,black,skippybuddy8,Sun Sep 24 17:29:23 +0000 2017,@KennyBritt_18 You are one dumb NIGGER!! Cannot even catch a football!! You and Nigger Kizer need to go. High school players play better!!!,7.49996310720344e+17,Hate speech,-0.8885,,,
2054,1.0,554.0,34.0,0.0,1.0,1.0,Thu Aug 13 23:58:49 +0000 2009,7.264852976645448e+17,"Palm Beach, Florida",KOLA BOOF,3105.0,nigger are,black,KolaBoof3,Sun Sep 24 17:24:49 +0000 2017,"@HeavymetalLver I'm Half Arab &amp; Sunni Muslim....

Africans can say Sand-nigger because **WE** are called that too.… https://t.co/lWI6Gt8uPC",65506640.0,Hate speech,0.0,,,
2057,0.0,28.0,130.0,0.0,0.0,0.0,Fri Jun 12 20:26:29 +0000 2015,,"Toronto, Ontario",The Joker,11855.0,nigger are,black,disenchantedma1,Sun Sep 24 15:58:35 +0000 2017,Nigger? Did you know only niggers have rampant sex-drives and are allergic to fantasy...,3321695236.0,Hate speech,0.0,,,
2059,0.0,114.0,542.0,0.0,0.0,0.0,Wed Apr 19 02:54:08 +0000 2017,,"Bay Area, California ",Mike Souza,2197.0,nigger are,black,TripOffMyName,Sun Sep 24 14:53:51 +0000 2017,"CJ, how bad do yo hate being African-American? Fuckin sellout! The man you defend sees you as a nigger. You are a s… https://t.co/jZKYeDUnLa",8.545285133107732e+17,Hate speech,-0.6124,,,
2060,0.0,132.0,307.0,0.0,0.0,0.0,Sat Jul 02 00:31:42 +0000 2016,,"Phoenix, Az",Guy A,6077.0,nigger are,black,absher_guy,Sun Sep 24 14:17:55 +0000 2017,Fucking nigger football player's think they are taking a stand on racism have another thing coming ; your making it… https://t.co/3bDJaHWCeD,7.490377971225354e+17,Hate speech,0.0,,,
2062,1.0,1.0,8.0,0.0,0.0,1.0,Mon Jul 04 16:00:29 +0000 2016,,"Ohio, USA",ccmonywon1,116.0,nigger are,black,skippybuddy8,Sun Sep 24 14:10:27 +0000 2017,"Roger Goodell A niggers need to stand, if not need to be released.My man TRUMP is VERY RIGHT and you NIGGER LOVER, you are WRONG!!! BTCH",7.49996310720344e+17,Hate speech,0.0,,,
2063,0.0,14.0,6.0,0.0,0.0,0.0,Sat Jul 08 13:29:19 +0000 2017,,"Vancouver, British Columbia",Dwarfie,4.0,nigger are,black,Dwarfieiscute,Sun Sep 24 13:59:54 +0000 2017,Nigger if you are going to manipulate clans don't randomly buy one at 600 lol,8.836793889229373e+17,Hate speech,0.0,,,
2065,0.0,201.0,520.0,0.0,0.0,0.0,Thu Mar 05 03:50:41 +0000 2009,,Wisconsin,Kevin,7870.0,nigger are,black,Kevin_Bassett,Sun Sep 24 11:59:57 +0000 2017,"When are you going to get fitted for your white KKK robe and hood?

You all but called Stevie an ""uppity nigger"". R… https://t.co/ptcEFPkp4I",22875835.0,Hate speech,0.0,,,
2066,1.0,39.0,91.0,0.0,1.0,0.0,Wed Mar 04 04:13:35 +0000 2015,26257166.0,"Richmond, VA",Gerald Anderson Jr,656.0,nigger are,black,iotaman3H91,Sun Sep 24 11:49:52 +0000 2017,@SportsCenter These comments about stick to sports are in correlation to the thought process of be a good nigger an… https://t.co/9gfK88VJzF,3069173037.0,Hate speech,0.0,,,
2068,2.0,149.0,202.0,0.0,1.0,0.0,Thu Jul 31 17:40:16 +0000 2014,2716396488.0,Norway,Erik the Turtle,3758.0,nigger are,black,LightBladeNinja,Sun Sep 24 10:12:38 +0000 2017,@HbdNrx Those are some pretty üntermenschen quality women there. Fucking an infected nigger when there are plenty o… https://t.co/WPzJS1LTkI,2696263315.0,Hate speech,0.0,,,
2069,0.0,276.0,186.0,0.0,1.0,0.0,Thu Nov 24 03:18:33 +0000 2016,8.153477536560292e+17,"Detroit, MI",gum?y,5605.0,nigger are,black,GUM3Y,Sun Sep 24 07:48:37 +0000 2017,@teenfatigue_ i dont wanna get fired think of how retarded i am they are arab and nigger is in the top 5 of my favo… https://t.co/ebhDav8Ugg,8.016260264723087e+17,Hate speech,0.0,,,
2071,0.0,60.0,150.0,0.0,1.0,0.0,Wed Nov 09 23:20:14 +0000 2011,47293791.0,"Omak, WA",Chris Walker,765.0,nigger are,black,CDWalker63,Sun Sep 24 07:41:32 +0000 2017,"@w_terrence You my friend are NO HOUSE NIGGER, your a man with great humor and common sense, Keepon keeping on !!!",408835980.0,Hate speech,0.0,,,
2072,1.0,15427.0,6567.0,0.0,0.0,0.0,Sat Nov 10 07:29:43 +0000 2012,,"Missouri, USA",LILJUICYAKADATJUICY?,22051.0,nigger are,black,akadatjuicy,Sun Sep 24 07:24:29 +0000 2017,Black man we are now enimes till my casket drop fuck u and youre nigger party https://t.co/cYXDs79Mj2 lzt,938573995.0,Hate speech,0.0,,,
2073,6.0,121.0,261.0,0.0,1.0,0.0,Mon Apr 06 21:52:17 +0000 2009,16948493.0,"Virginia, USA",Jason Quinn,8565.0,nigger are,black,JQ5_PettySavage,Sun Sep 24 07:15:21 +0000 2017,@tariqnasheed These peons are defending Twitty but will call Obama a nigger and post gorilla Michelle Obama memes i… https://t.co/gmPzwIZFmV,29303216.0,Hate speech,0.0,,,
2076,0.0,313.0,543.0,0.0,0.0,0.0,Mon Sep 28 11:49:07 +0000 2015,,"Michigan, USA",Devin/Smeargle,41521.0,nigger are,black,hvralts,Sun Sep 24 06:12:06 +0000 2017,arenas are pretty good for acting like a nigger,3714337034.0,Hate speech,0.0,,,
2077,0.0,20.0,318.0,0.0,0.0,0.0,Fri Aug 04 21:14:33 +0000 2017,,"Hiawassee, Ga",lunalee17,1183.0,nigger are,black,AngieNi16523238,Sun Sep 24 05:10:31 +0000 2017,Fear god.. daily.. please dumb tyler down since nigger kids are all that matter here with the good ole boys,8.935809425850737e+17,Hate speech,0.0,,,
2078,1.0,298.0,363.0,0.0,3.0,1.0,Tue Jan 24 05:51:34 +0000 2017,896258742.0,"New York, USA",Swi,9430.0,nigger are,black,jr_swiatek,Sun Sep 24 04:52:22 +0000 2017,@hrtablaze @InTheYear1611_ @POTUS You are a nigger!!,8.237701977483141e+17,Hate speech,0.0,,,
2080,0.0,20.0,318.0,0.0,0.0,0.0,Fri Aug 04 21:14:33 +0000 2017,,"Hiawassee, Ga",lunalee17,1183.0,nigger are,black,AngieNi16523238,Sun Sep 24 04:15:20 +0000 2017,Niggers are just as good as a white nigger aren't they? And religion at this point... I'll just take my own life..,8.935809425850737e+17,Hate speech,0.0,,,
2081,2.0,40.0,60.0,0.0,3.0,0.0,Sat Aug 22 03:34:52 +0000 2015,12514.0,,Gina_D?,620.0,nigger are,black,gmdarn,Sun Sep 24 03:27:12 +0000 2017,"@tomcoates @PLY_Wally @TrckDad Tom,slaves were sold to blacks!?And there IS a difference between a ""nigger"" and a b… https://t.co/mcLw4FuanR",3435082996.0,Hate speech,-0.8863,,,
2083,2.0,1144934.0,7244.0,0.0,2.0,0.0,Wed Dec 31 17:47:21 +0000 2008,3082583342.0,Brooklyn ALL DAY,Talib Kweli Greene,245674.0,nigger are,black,TalibKweli,Sun Sep 24 03:00:40 +0000 2017,"@TKintheSFC @ablogaboutagirl there are Asians, Indians, Latinos who are dark enough to be called ""nigger"" &amp; grew up in black neighborhoods.",18511475.0,Hate speech,-0.5994,,,
2084,2.0,5882.0,433.0,0.0,0.0,0.0,Wed Nov 23 22:55:03 +0000 2011,,"Las Vegas, USA",KING,168187.0,nigger are,black,DEVONTHESAV,Sun Sep 24 02:58:59 +0000 2017,You sir are a nigger https://t.co/Z6aRI7yHCf,419898105.0,Hate speech,0.0,,,
2086,0.0,30.0,95.0,4.0,1.0,0.0,Mon Aug 22 19:32:07 +0000 2016,8.222156797261005e+17,"New York, USA",collin howard,207.0,nigger are,black,CollinLHoward,Sun Sep 24 01:36:44 +0000 2017,@POTUS has spoken. If you are a #poc with a voice you are a #nigger. He said SOB but you know what he meant. #fuxkyou #maga,7.678065745596334e+17,Hate speech,-0.2183,,,
2089,1.0,39.0,367.0,0.0,0.0,0.0,Mon Jan 02 04:28:43 +0000 2017,,norway,obama death grips,3751.0,nigger are,black,bigloser420,Sun Sep 24 01:01:53 +0000 2017,nigger man nigger man who are you nigger man nigger man i will shoot you,8.157768119216415e+17,Hate speech,0.0,,,
2095,0.0,158.0,729.0,0.0,2.0,0.0,Fri Jul 19 00:28:20 +0000 2013,7.956783702352937e+17,"warrior, al",joseph kelly,2508.0,nigger are,black,juliannesdaddy1,Sat Sep 23 22:38:21 +0000 2017,"@YallSomeCoons @hunter_pugh 1. Trump ain't a nigger, 2. Y'all don't like cause he says the truth, 3. Y'all don't wa… https://t.co/bLb42ObgQo",1604676842.0,Hate speech,0.0,,,
2097,0.0,1295.0,1666.0,0.0,0.0,0.0,Fri Sep 02 13:10:26 +0000 2016,,U.S.A.,American,22429.0,nigger are,black,jmfimbel,Sat Sep 23 22:35:54 +0000 2017,"Clearly they fear your stance.  By calling you a ""House Nigger"" they are saying you are not being one of them.  I s… https://t.co/7XzAotJ9sm",7.716967861300429e+17,Hate speech,-0.29600000000000004,,,
2098,2.0,1295.0,1666.0,0.0,1.0,0.0,Fri Sep 02 13:10:26 +0000 2016,47293791.0,U.S.A.,American,22429.0,nigger are,black,jmfimbel,Sat Sep 23 22:35:43 +0000 2017,"@w_terrence Clearly they fear your stance.  By calling you a ""House Nigger"" they are saying you are not being one of them.  I say good.",7.716967861300429e+17,Hate speech,-0.128,,,
2099,0.0,70.0,207.0,0.0,0.0,0.0,Sun Jun 07 22:25:59 +0000 2015,,Sin City,Me Llamo Mark,6951.0,nigger are,black,GrnBackGuerilla,Sat Sep 23 22:23:45 +0000 2017,If teachers don’t say nigger when reading Huck Finn then they are bad teachers...Thank God comedians just comedy.,3239191728.0,Hate speech,0.0,,,
2100,0.0,46.0,24.0,0.0,0.0,0.0,Sun Aug 23 23:39:10 +0000 2015,,"The Bronx, New York",Scary Nigger,12821.0,nigger are,black,mothafuckan,Sat Sep 23 22:20:54 +0000 2017,I can't tell if Crackas are racist or scared of me cuz I'm scary nigger,3437378633.0,Hate speech,0.0,,,
2101,1.0,261.0,124.0,0.0,1.0,0.0,Wed Apr 16 02:02:48 +0000 2014,1463217606.0,NYC,•DøN•??,9883.0,nigger are,black,johnda_don,Sat Sep 23 22:13:32 +0000 2017,"@nballaccess Lol they just put “nigger” in front of his home, why are you surprised? This is America",2446374224.0,Hate speech,0.0,,,
2105,0.0,12.0,30.0,1.0,3.0,0.0,Mon Sep 05 23:01:51 +0000 2016,7.468992983994368e+17,"Coconut Creek, FL",Solitide,51.0,nigger are,black,GodOFGripz,Sat Sep 23 21:18:02 +0000 2017,@Mattb74599 @sweetmiIks @VitoTheBest2 Sweetmilf serious question... are you a nigger? #nodisrespect !,7.729327856360735e+17,Hate speech,0.0,,,
2108,0.0,37.0,88.0,0.0,1.0,0.0,Thu Oct 02 03:49:20 +0000 2014,7.602517340399862e+17,"Florida, USA",Lord Of Fapland,1907.0,nigger are,black,LordOfFapland,Sat Sep 23 20:50:14 +0000 2017,"@YourPalRags  are you gonna make a video about h3h3's response on the drama he caused with his opinion on the pewdiepie ""nigger"" drama",2799342623.0,Hate speech,0.0,,,
2109,0.0,756.0,1686.0,1.0,3.0,0.0,Sat Jan 02 21:16:53 +0000 2016,8.903236614456279e+17,Israel,Street Jew,11679.0,nigger are,black,StreetJew,Sat Sep 23 20:39:16 +0000 2017,@Stormer_DC @Shlomo_Iceberg @abgutman Your having #wetdreams are you - You worthless fucking white nigger - we own… https://t.co/5SUJ5CPWSA,4698528180.0,Hate speech,0.0,,,
2115,0.0,26.0,233.0,0.0,1.0,0.0,Sat Jul 08 02:26:51 +0000 2017,7.764471916573573e+17,GYM,HunchoHoudini,123.0,nigger are,black,jgreenne,Sat Sep 23 18:30:29 +0000 2017,@ISauceGodI Man nigger u are a virgin say goodbye clout chaser,8.835126762609951e+17,Hate speech,0.0,,,
2116,1.0,1339.0,1439.0,0.0,1.0,0.0,Tue Nov 17 13:36:46 +0000 2009,,"Baltimore, MD",KimmyMonique,48575.0,nigger are,black,KimmyMonique,Sat Sep 23 18:10:54 +0000 2017,FOH @realDonaldTrump  ol dusty racist ass ! You are the real NIGGER https://t.co/S1hh9BGc02,90630435.0,Hate speech,-0.9303,,,
2122,6.0,5527.0,495.0,0.0,0.0,0.0,Tue Dec 18 00:56:37 +0000 2012,,Somewhere In Brooklyn,Coochie Frito Mami,161298.0,nigger are,black,H00DFEM,Sat Sep 23 16:28:21 +0000 2017,"First of all ""nigger"" and ""nigga"" are 2 different things
Second of all shut UP https://t.co/N0Xn5XBl5A",1018689319.0,Hate speech,0.0,,,
2127,0.0,1550.0,420.0,0.0,2.0,0.0,Mon Sep 15 10:09:37 +0000 2014,8.294858688513311e+17,Northern California,Jeremy Leete,31402.0,nigger are,black,jblockheads,Sat Sep 23 14:26:08 +0000 2017,@brandyplanotx @ChrisJZullo What????? Those guys were flying swastikas and chanting nigger this and Jew that...you… https://t.co/1E34TUAkLE,2811041420.0,Hate speech,0.0,,,
2128,0.0,14542.0,14603.0,0.0,0.0,0.0,Mon Mar 28 17:22:05 +0000 2011,,"Marana, AZ",Steven Ranting,34499.0,nigger are,black,MeltingInMarana,Sat Sep 23 13:55:11 +0000 2017,But your are a white guys that’s uses the word “nigger” and listens to rap that’s uses the word “nigga” at least 10… https://t.co/pMraANNnZ3,273526335.0,Hate speech,0.0,,,
2131,0.0,68.0,34.0,0.0,2.0,0.0,Sun Dec 18 08:09:04 +0000 2016,8.132206506682245e+17,"California, USA",Big Steve 69?,463.0,nigger are,black,BIGSTEVE2K,Sat Sep 23 06:35:00 +0000 2017,@FakeHospital_ @HonsyyYT Mine are only fucking 1 dollar these suck nigger dick,8.103964484580966e+17,Hate speech,0.0,,,
2132,2.0,751.0,548.0,0.0,1.0,0.0,Tue Sep 20 00:13:31 +0000 2016,486029666.0,"Los Angeles, CA",SoCal Beach Goys,412.0,nigger are,black,BeachGoys,Sat Sep 23 04:47:04 +0000 2017,@NicholasJLevi Dear Jew.  You are a nigger,7.780242489378857e+17,Hate speech,-0.7506,,,
2133,5.0,2118.0,985.0,1.0,0.0,0.0,Sat May 29 03:11:46 +0000 2010,,"New York, USA",Descendent,83150.0,nigger are,black,descendentMC,Sat Sep 23 04:44:43 +0000 2017,#cyphers are dope but one of the reasons I stop going because everybody is cool with white folks saying nigger/a...… https://t.co/x4Tyl6Zxxp,149364103.0,Hate speech,0.0,,,
