Unnamed: 0,# favorite of tweet,# followers,# following,# of hastags,# of mentions,# retweets of tweet,account creation date,in reply to,location,name,number of account tweets,phrase,race,screen name,time,tweet,user id,classification,compound score,Racist (Y/N),State Abbreviation,Valid City Data (Y/N)
4246,0.0,614.0,439.0,0.0,1.0,0.0,Fri May 08 14:58:35 +0000 2009,,Israel,Scarpetta,5398.0,all jews are,jews,scarpetablog,Thu Sep 21 17:22:14 +0000 2017,. @ValeriePlame 1. picked a good time of year to make an atrocious anti Semitic comment. In 10 days all Jews are supposed to forgive her,38680322.0,Hate speech,0.0,,,
4247,1.0,35458.0,940.0,0.0,4.0,0.0,Wed Nov 15 14:44:26 +0000 2006,7.582516857561743e+17,"San Francisco, CA",Tom Coates,117828.0,all jews are,jews,tomcoates,Thu Sep 21 17:21:13 +0000 2017,@LucieFerro @adudeinaplace3 @DeathToMuds @ValeriePlame A point of view that says all Jews are a threat and there’s… https://t.co/c3RHTs4k54,12514.0,Hate speech,0.0,,,
4248,0.0,84.0,381.0,0.0,6.0,0.0,Tue Jun 06 18:00:17 +0000 2017,16787084.0,"Texas, USA",Dharma Dating Advice,1280.0,all jews are,jews,Ironydhara,Thu Sep 21 17:15:27 +0000 2017,@EdMorrissey @Kyle_Feldscher @ArgoJournal @ValeriePlame @CNN @TheJohnBranch Is it true or false that almost all Iran hawks are Jews?,8.721511700427448e+17,Hate speech,0.0,,,
4250,8.0,130.0,650.0,0.0,1.0,0.0,Sat Feb 12 01:34:53 +0000 2011,622024793.0,"Mission Viejo, CA",Mickey B,311.0,all jews are,jews,mickleburrbank,Thu Sep 21 17:14:26 +0000 2017,"@ValeriePlame Regardless... you wrote this ""America’s Jews Are Driving America’s Wars"" ... That tells us all we nee… https://t.co/MNqk7j02SJ",250901581.0,Hate speech,0.0,,,
4252,14.0,2884.0,848.0,0.0,1.0,1.0,Thu Nov 13 15:28:43 +0000 2014,2875166787.0,"Atlanta, GA",Joshua Graham,38211.0,all jews are,jews,breddy_gud,Thu Sep 21 17:05:41 +0000 2017,"@NUKEMEDADDY And this, lads, is the reason why there are holocaust memorials all over US. Any criticism of Jews = A… https://t.co/qSCGgTOtMT",2875166787.0,Hate speech,0.0,,,
4253,1.0,230.0,1138.0,0.0,0.0,0.0,Wed Feb 15 04:43:03 +0000 2012,,Maryland,wario speedwagon,32412.0,all jews are,jews,warneagle,Thu Sep 21 17:03:49 +0000 2017,Put aside your biases and think clearly...about how the Jews are the cause of all our problems. https://t.co/z2w05A3Okj,492815783.0,Hate speech,0.0,,,
4254,1.0,629.0,709.0,0.0,2.0,0.0,Sat Oct 01 19:36:04 +0000 2016,4291079838.0,"Austin, TX",Julie Winkler,15663.0,all jews are,jews,rhoady9,Thu Sep 21 17:03:24 +0000 2017,@Patriot_Musket Those Hollywood Jews that made such a flattering yet snoozer of a movie about @ValeriePlame are all shvitzing!,7.823030839089152e+17,Hate speech,0.0,,,
4255,12.0,43.0,98.0,0.0,1.0,1.0,Sat May 13 10:48:04 +0000 2017,1051396218.0,Midwestern America,Aristotelian Mom,858.0,all jews are,jews,AristotelianMom,Thu Sep 21 17:01:09 +0000 2017,@Evan_McMullin Jews are divided on interventionism just like the rest of Americans...why go all racist?,8.633450897200456e+17,Hate speech,0.0,,,
4256,1.0,10904.0,1190.0,0.0,1.0,0.0,Fri Sep 19 20:33:24 +0000 2008,42518865.0,"Philadelphia, Pennsylvania",Max Kennerly,18681.0,all jews are,jews,MaxKennerly,Thu Sep 21 16:59:35 +0000 2017,@FPWellman Stop being so judgmental the article is merely suggesting that all Jews are inherently traitors trying t… https://t.co/cjLZ2ZSytp,16369805.0,Hate speech,0.0,,,
4257,3.0,10904.0,1190.0,0.0,1.0,0.0,Fri Sep 19 20:33:24 +0000 2008,22429979.0,"Philadelphia, Pennsylvania",Max Kennerly,18681.0,all jews are,jews,MaxKennerly,Thu Sep 21 16:56:04 +0000 2017,"@nycsouthpaw Put aside your bias, open your mind, and accept that Jews are evil and untrustworthy and started all o… https://t.co/zbkrpugriW",16369805.0,Hate speech,0.0,,,
4259,3.0,1976.0,225.0,0.0,0.0,0.0,Sun Jul 17 23:10:36 +0000 2016,,United States,Chris Taylor,6818.0,all jews are,jews,taylorchris221,Thu Sep 21 16:50:15 +0000 2017,Jews kvetching is the funniest thing jews do. act as if their 3k+ year history has no truth to what they truly are. They know its all true,7.548155931576525e+17,Hate speech,0.0,,,
4260,3.0,2086.0,761.0,0.0,0.0,1.0,Tue Jan 29 02:00:16 +0000 2013,,DC,Siraj Hashmi,23147.0,all jews are,jews,SirajAHashmi,Thu Sep 21 16:33:34 +0000 2017,"WOKE SON: Dad, the Jews are responsible for all suffering
DAD: I'll always love u
S: Also the Earth is flat
D: Get the fuck out of my house",1129762164.0,Hate speech,0.0,,,
4261,1.0,3966.0,3929.0,0.0,1.0,1.0,Wed Jul 30 23:34:10 +0000 2008,27995424.0,"Manchester, MI",Mike,11733.0,all jews are,jews,colovion,Thu Sep 21 16:24:59 +0000 2017,"@johncardillo All their anti-fascist posturing is projection. THEY believe that Jews are evil, assume we do too and… https://t.co/sA6losADJG",15667937.0,Hate speech,0.0,,,
4262,20.0,52967.0,2332.0,0.0,0.0,6.0,Wed Feb 10 15:37:53 +0000 2010,113061485.0,Brooklyn NY,Michael Cohen,87900.0,all jews are,jews,speechboy71,Thu Sep 21 16:18:56 +0000 2017,Thisp sentiment that US Jews are responsible for America's wars - you hear it all the time from folks on the left,113061485.0,Hate speech,0.0,,,
4263,3.0,1976.0,225.0,1.0,0.0,2.0,Sun Jul 17 23:10:36 +0000 2016,,United States,Chris Taylor,6818.0,all jews are,jews,taylorchris221,Thu Sep 21 16:17:31 +0000 2017,"Pointing out all wars are for jewish interests is far worse than the goyim dying in them, right jews?  #RoshHashanah",7.548155931576525e+17,Hate speech,0.0,,,
4264,2.0,1976.0,225.0,0.0,1.0,0.0,Sun Jul 17 23:10:36 +0000 2016,622024793.0,United States,Chris Taylor,6818.0,all jews are,jews,taylorchris221,Thu Sep 21 16:16:24 +0000 2017,"@ValeriePlame Pointing out all wars are for jewish interests is worse than than the goyim dying for them, right jews?",7.548155931576525e+17,Hate speech,0.0,,,
4265,0.0,752.0,4998.0,0.0,1.0,0.0,Thu Aug 30 04:24:14 +0000 2012,622024793.0,TRUTH JUSTICE AMERICAN WAY,Boston Patriot,15663.0,all jews are,jews,madmandreamer,Thu Sep 21 16:14:39 +0000 2017,@ValeriePlame All Jews are not Zionists whereas all evangelical Christians are necessitated by doctrine to be Zionists!,790811150.0,Hate speech,0.0,,,
4266,1.0,3540.0,1137.0,0.0,0.0,0.0,Sat Apr 04 00:26:54 +0000 2009,28696850.0,"Brooklyn, NY",Racheline Maltese,43004.0,all jews are,jews,racheline_m,Thu Sep 21 16:10:58 +0000 2017,"American Jews are all over the political spectrum on Israel and the Middle East, if we have opinions at all.",28696850.0,Hate speech,0.0,,,
4267,6.0,14343.0,5879.0,0.0,1.0,6.0,Sat Dec 13 17:41:53 +0000 2008,18101696.0,Washington DC,Oren Kessler,51591.0,all jews are,jews,OrenKessler,Thu Sep 21 16:10:11 +0000 2017,"@ValeriePlame 7. ""Neocons as a group were founded by Jews and are largely Jewish,"" [names Jews]. ""Yes, all Jewish a… https://t.co/USIRwONKZt",18101696.0,Hate speech,0.0,,,
4269,6.0,14343.0,5879.0,0.0,1.0,5.0,Sat Dec 13 17:41:53 +0000 2008,18101696.0,Washington DC,Oren Kessler,51591.0,all jews are,jews,OrenKessler,Thu Sep 21 16:08:21 +0000 2017,"@ValeriePlame 5. ""Nearly all the Iran haters are Jewish"" [proceeds to name said Jews]. ""Yep, they're all Jewish.""",18101696.0,Hate speech,0.0,,,
4270,2.0,212.0,393.0,2.0,1.0,0.0,Fri Jul 15 20:27:28 +0000 2011,18005085.0,East Coast USA ,NJSayWhat,9058.0,all jews are,jews,NJSayWhat,Thu Sep 21 16:05:46 +0000 2017,"@MZHemingway ?????? OMG, seriously? Wonder how all those big money Jews in Hollywood are going to feel about this! #itsokicansayit #imjewish",336146839.0,Hate speech,0.0,,,
4271,27.0,867.0,858.0,0.0,1.0,7.0,Fri May 29 21:32:04 +0000 2009,635608354.0,"California, USA",Noah A,1694.0,all jews are,jews,NoahAbel,Thu Sep 21 16:04:39 +0000 2017,"@20committee All these theories about Jews having some secret conspiracy are ridiculous. 

We can't even agree on w… https://t.co/6WN8JZlJTi",43414549.0,Hate speech,0.0,,,
4277,0.0,913.0,317.0,0.0,0.0,0.0,Sun Aug 31 21:51:18 +0000 2008,,"California, USA",MJB Wolf,4431.0,all jews are,jews,mjbwolf,Thu Sep 21 16:00:02 +0000 2017,So not ALL Jews are war-monger neocons. Whew! Glad she cleared THAT up. Does she know her husband encouraged Hillar… https://t.co/IfizfbVkfY,16071078.0,Hate speech,0.0,,,
4278,18.0,23045.0,2094.0,0.0,0.0,5.0,Sat Jun 13 20:18:33 +0000 2009,46955476.0,"Durham, N.C.",David A. Graham,94669.0,all jews are,jews,GrahamDavidA,Thu Sep 21 15:59:30 +0000 2017,"""Put aside your biases and read this article about how Jews are the root of all wars"" is, uh, not the strongest logical maneuver",46955476.0,Hate speech,0.0,,,
4279,6.0,4362.0,4387.0,0.0,2.0,0.0,Sun Jul 31 21:13:07 +0000 2016,8.835939586762465e+17,"San Francisco, CA",kathy fights back,16721.0,all jews are,jews,Cool4kat,Thu Sep 21 15:59:02 +0000 2017,"@TruthBeTold831 @sassygayrepub So someone says to you: ""I'm ok being an anti-Semite cause all Jews are killers"" &amp; u… https://t.co/blAPFP8Wz3",7.59859458608468e+17,Hate speech,-0.7345,,,
4280,0.0,2094.0,2011.0,1.0,0.0,1.0,Tue Dec 30 14:57:23 +0000 2008,,USA,kppotatoes,188400.0,all jews are,jews,kppotatoes,Thu Sep 21 15:56:42 +0000 2017,Memo to All Americans: America’s rich #Jews Are Driving America’s Wars https://t.co/7tkwuWNRQH,18478514.0,Hate speech,0.0,,,
4281,13.0,109.0,67.0,0.0,1.0,0.0,Mon May 22 20:30:57 +0000 2017,622024793.0,United States,TRE45ON,4707.0,all jews are,jews,TRE45ON,Thu Sep 21 15:56:17 +0000 2017,@ValeriePlame I'm not gonna click on this shit. Is her beef with Israeli leadership? Or American Jews? Or are all J… https://t.co/usiw1OFyJq,8.667532695691715e+17,Hate speech,-0.9062,,,
4282,1.0,339.0,471.0,0.0,0.0,0.0,Mon May 30 14:31:35 +0000 2016,,"Oakland, CA",G G Griffith,13834.0,all jews are,jews,ElectricChimp,Thu Sep 21 15:50:35 +0000 2017,"Right- all Jews are Neocons. Jon Stewart, Bernie Sanders, Larry David, my Jewish friends, my Jewish relatives, &amp; I… https://t.co/hZqgQ5PCf7",7.372903607375667e+17,Hate speech,-0.2732,,,
4283,0.0,228.0,483.0,0.0,3.0,0.0,Fri Feb 01 14:03:43 +0000 2013,133261278.0,"The Colony, TX",Zenobia,16678.0,all jews are,jews,trappedtramp,Thu Sep 21 15:39:11 +0000 2017,"@kazahann @PhilGreaves01 @yung_mung You are the one conflating elite Zionists with all Jews here, Karen! How DARE y… https://t.co/4aFdeFeGoZ",1139784158.0,Hate speech,0.0,,,
4284,1.0,14343.0,5879.0,0.0,0.0,0.0,Sat Dec 13 17:41:53 +0000 2008,,Washington DC,Oren Kessler,51591.0,all jews are,jews,OrenKessler,Thu Sep 21 15:34:24 +0000 2017,"A quote: ""we all know it’s American Jews with all their money and power who are supporting every war in the Middle… https://t.co/QTTFWG5UMI",18101696.0,Hate speech,-0.7906,,,
4285,1.0,1510.0,859.0,0.0,0.0,1.0,Sat Sep 26 18:11:48 +0000 2009,,Middle America,MarkC ??,66404.0,all jews are,jews,mcasil2016,Thu Sep 21 15:31:33 +0000 2017,The same party that wants Americans to turn in all our guns are now openly blaming everything on the Jews. What cou… https://t.co/gYRJJbSnLh,77536429.0,Hate speech,-0.0387,,,
4286,0.0,1173.0,1424.0,0.0,0.0,0.0,Tue Feb 10 19:40:09 +0000 2009,,"Farragut, TN",Tennessee Raybs,48181.0,all jews are,jews,RayburnThompson,Thu Sep 21 15:30:44 +0000 2017,"Democrats: Donald Trump is literally Hitler
Also Democrats: The Jews are at fault for all the world's problems https://t.co/8jc1RQr1zs",20538410.0,Hate speech,-0.34,,,
4287,0.0,289.0,222.0,0.0,2.0,0.0,Tue Jun 05 04:51:36 +0000 2012,18050303.0,"Orlando, FL",Kaitain,21637.0,all jews are,jews,Kaitain_FL,Thu Sep 21 15:30:29 +0000 2017,"@LegInsurrection @ValeriePlame ""Shut down hate but here are all these American Jews that are bad!""",599910327.0,Hate speech,-0.5859,,,
4288,0.0,2086.0,761.0,0.0,0.0,0.0,Tue Jan 29 02:00:16 +0000 2013,,DC,Siraj Hashmi,23147.0,all jews are,jews,SirajAHashmi,Thu Sep 21 15:21:30 +0000 2017,Mel Gibson: “The Jews are responsible for all the wars in the world!” https://t.co/2ylkV7PSU5,1129762164.0,Hate speech,0.0,,,
4289,1.0,211.0,722.0,0.0,0.0,0.0,Sat Jun 18 04:55:16 +0000 2011,,"Philadelphia, PA",Bill,6199.0,all jews are,jews,bill_of_lefts,Thu Sep 21 15:20:47 +0000 2017,"""all iran hawks are jews"" 

""john mccain is actually jewish"" https://t.co/cd9UcNYYvT",319465040.0,Hate speech,-0.5574,,,
4290,0.0,13174.0,14524.0,0.0,1.0,0.0,Thu Jul 22 22:11:03 +0000 2010,17064437.0,Finland,Raimo Kangasniemi,749020.0,all jews are,jews,rk70534,Thu Sep 21 14:06:29 +0000 2017,"@systole You tweeted ""Are we going to see all the Jews murdered in Israel""? That's the answer.",169670184.0,Hate speech,-0.6093,,,
4292,0.0,30.0,78.0,0.0,1.0,0.0,Sun Oct 20 13:01:43 +0000 2013,15923226.0,Great Plains,Danny Anson,17574.0,all jews are,jews,1Anson1,Thu Sep 21 14:02:16 +0000 2017,"@cspanwj Abraham wasn't special all of himself, he served God after the order of Melchizedek. Jews are not chosen special simply over DNA.",1975019880.0,Hate speech,0.0,,,
4294,1.0,1974.0,1770.0,0.0,1.0,0.0,Sat Jan 21 13:03:08 +0000 2017,8.732739451050844e+17,"South Carolina, USA",PaulSandersonCovfefe,14824.0,all jews are,jews,Trump45awesome,Thu Sep 21 12:48:21 +0000 2017,"@Rad_Lefty Nice try. I don't allow communist to follow me. You are a racist, bigot who hates all races but your own… https://t.co/zmz1CkeAMv",8.227916413962895e+17,Hate speech,0.0,,,
4295,0.0,224.0,397.0,0.0,0.0,0.0,Tue Aug 18 02:54:47 +0000 2009,,"Millis, MA",Jacob Litoff,9762.0,all jews are,jews,jlitvlnvla,Thu Sep 21 12:15:44 +0000 2017,"‘The Jews Are More Honorable Than All Arab Regimes,’ Declares Iraqi Muslim in Viral Video https://t.co/TsgqW9CTp2",66576089.0,Hate speech,0.0,,,
4297,0.0,16.0,97.0,0.0,1.0,0.0,Thu Sep 14 21:23:04 +0000 2017,313038011.0,"Wisconsin, USA",Jan Lanser,171.0,all jews are,jews,janlanser4,Thu Sep 21 12:08:27 +0000 2017,@StefanMolyneux Yep all these infants that can’t even think yet are plotting against Jews and other races because their baby brains say so.?,9.084409898697892e+17,Hate speech,-0.2732,,,
4298,3.0,1144.0,3174.0,0.0,2.0,0.0,Mon Dec 02 17:22:54 +0000 2013,4779809419.0,"Boca Raton, FL",#SaveYemen SaveSyria,16379.0,all jews are,jews,orbvase,Thu Sep 21 11:03:01 +0000 2017,@Alba_Rising @PrisonPlanet All the wars are for the jews and zionists. Israel did 9/11.,2227000550.0,Hate speech,-0.5267,,,
4299,0.0,27.0,128.0,0.0,1.0,0.0,Mon Apr 22 03:04:26 +0000 2013,19071523.0,"Olympia, WA",tateraccount,72.0,all jews are,jews,tateraccount,Thu Sep 21 08:42:52 +0000 2017,"@benmaller Bad News Bears. ""Tanner Boyle: All we got on this team are a buncha Jews, spics, niggers, pansies, and a booger-eatin' moron!""",1371135121.0,Hate speech,0.0,,,
4301,41.0,56397.0,2778.0,0.0,0.0,3.0,Tue Jul 19 15:58:52 +0000 2011,,"Vancouver, Canada",Atheist Republic,44337.0,all jews are,jews,AtheistRepublic,Thu Sep 21 08:20:10 +0000 2017,Apparently 70k Jews &amp; atheists are about to dominate the world. Who’s planning all this? Why didn’t I get an invite? https://t.co/3eiHJcnLW1,338444460.0,Hate speech,0.0,,,
4308,17.0,1055.0,1124.0,1.0,0.0,3.0,Sun Feb 06 19:46:45 +0000 2011,,"Austin, TX",Sam Melnick,10177.0,all jews are,jews,samelnicomposer,Thu Sep 21 02:27:16 +0000 2017,"Y'all are living in 2017, but us Jews are in 5777. #LShanaTovah, y'all!",248335718.0,Hate speech,0.0,,,
4309,2.0,29.0,109.0,0.0,3.0,0.0,Wed Jun 21 04:23:24 +0000 2017,4409793082.0,"Brooklyn, NY",Calypso,203.0,all jews are,jews,calypsocodes,Thu Sep 21 02:26:59 +0000 2017,@TomarraWagoner @aptly_engineerd @bad_dominicana Please stop erasing Jews of Color by making statements that imply… https://t.co/x4U1ZCpjwT,8.773814134269174e+17,Hate speech,-0.4588,,,
4312,2.0,2746.0,3313.0,0.0,1.0,0.0,Mon Jul 27 21:56:28 +0000 2009,11866582.0,New York City,Raffe Gold,135483.0,all jews are,jews,raffeg,Thu Sep 21 02:18:00 +0000 2017,"@LOLGOP We Jews are all up for universal healthcare. If everyone is covered, we need more doctors.Nothing makes a J… https://t.co/MlyDwEn4cq",60722320.0,Hate speech,-0.5255,,,
4313,0.0,25.0,51.0,0.0,2.0,0.0,Fri Feb 08 11:52:18 +0000 2013,314769285.0,Scotland,De Leon,2048.0,all jews are,jews,DeLeon52842974,Thu Sep 21 02:01:19 +0000 2017,"@moir_andyrew @RonPaul Nope, Nazis wanted the power already held by Jews and Masons. They are all the same as each… https://t.co/FmLOsy0UOd",1159947138.0,Hate speech,0.0,,,
4318,0.0,96.0,751.0,0.0,0.0,0.0,Fri Oct 25 18:20:01 +0000 2013,2155410452.0,"Williamsburg, VA",Kenan Perry,6095.0,all jews are,jews,KenanPerry,Thu Sep 21 00:25:22 +0000 2017,"What am I gonna do? Go to Hillel dinner and temple? With all the American Jews? American Jews are so weird, they're the gentiles of Jews",2155410452.0,Hate speech,-0.4178,,,
4319,0.0,263.0,48.0,0.0,2.0,0.0,Wed Oct 08 16:45:30 +0000 2014,348747411.0,"Salt Lake City, UT",The Deplorable Vixen,16618.0,all jews are,jews,FoxDen_Studios,Thu Sep 21 00:24:50 +0000 2017,@michaelabrodine @JordanSchachtel Jews in Texas are packing more heat than all the left-wing lunatics in CA and NY… https://t.co/VqafyHS4Fy,2847688123.0,Hate speech,-0.3612,,,
4322,0.0,103.0,120.0,0.0,1.0,0.0,Fri Dec 19 20:02:51 +0000 2014,374138602.0,"Houston, Texas USA",Eric Dondero R. ,5745.0,all jews are,jews,EricDonderoR,Wed Sep 20 23:54:12 +0000 2017,@MeosoFunny And us Jewish Trumpkins?  Guess we just think it's bad Yiddish? I mean we Jews for Trump are such idiots and all.,2932495695.0,Hate speech,0.0,,,
4326,0.0,582.0,623.0,0.0,6.0,0.0,Wed Jun 04 16:32:44 +0000 2014,8.063482297343754e+17,Rocky Top Tennessee,THE ?AMERICAN?,1654.0,all jews are,jews,FrittsJohnny,Wed Sep 20 23:20:41 +0000 2017,@HaoleOFP @miss_khamis @SurvivalGirl1 @3x0genes15ii @NorthAmeroUnion @bakedalaska You are correct about the JEWS...… https://t.co/6Hqpe9uS8u,2546461592.0,Hate speech,0.0,,,
4330,1.0,450.0,1109.0,0.0,0.0,0.0,Thu Jun 04 02:18:50 +0000 2009,,"Houston, TX",Dan-yell Skullman ?,11559.0,all jews are,jews,itsdanilove,Wed Sep 20 23:06:05 +0000 2017,"At Rosh Hashanah services. Little old man walking around with his maroon A&amp;M kippah on.

Southern Jews are objectively the best, y'all.",44522037.0,Hate speech,0.0,,,
4332,11.0,2466.0,1143.0,3.0,0.0,3.0,Wed Sep 14 23:15:46 +0000 2011,,"Calgary, Alberta, Canada",(((Harry Sanders))),7824.0,all jews are,jews,harry_historian,Wed Sep 20 22:41:52 +0000 2017,"#ShanahTovah to my fellow Jews in #YYC &amp; everywhere. And  #HappyNavratri to my sister-in-law, her family, &amp; all Hindus who are celebrating.",373632133.0,Hate speech,0.0,,,
4342,0.0,208.0,401.0,0.0,0.0,0.0,Wed Jun 13 21:19:52 +0000 2007,,"Toronto, ON, Canada",FredFerg?,1906.0,all jews are,jews,FredFerg,Wed Sep 20 19:50:39 +0000 2017,Israeli Ultra-nationalists and White Supremacists are both using anti-semitism to drive all Jews to Israel. https://t.co/GieJsRuCFf,6797752.0,Hate speech,-0.25,,,
4345,0.0,48810.0,2301.0,0.0,0.0,0.0,Sat Jan 06 19:51:39 +0000 2007,,"Arlington, VA",Chris Abraham,151443.0,all jews are,jews,chrisabraham,Wed Sep 20 19:12:35 +0000 2017,There are Jews in Texas? None of my family growing up ever wanted to drive through the South at all with NY or NJ... https://t.co/8hyr1rE8mK,608473.0,Hate speech,0.0,,,
4347,0.0,6.0,53.0,0.0,1.0,0.0,Mon Mar 14 05:10:51 +0000 2016,21733692.0,"Florida, USA",Mike Colby,167.0,all jews are,jews,MikeColby4,Wed Sep 20 18:42:00 +0000 2017,"@WajahatAli Question, isn't Muhammad's last order to kill all the Jews. As a Christian I disagree with that, but do… https://t.co/ytE8i6tQsU",7.092453833445786e+17,Hate speech,0.0,,,
4348,3.0,145.0,464.0,0.0,3.0,0.0,Tue Dec 04 17:10:54 +0000 2012,18994971.0,"Los Angeles, CA",Ruth Rassool,2136.0,all jews are,jews,rassool_ruth,Wed Sep 20 18:26:35 +0000 2017,"@nick_charlton @ChelseaClinton @UN I bet the Jews, atheists, Buddhists ,and  Muslims in the UN are all breathing a collective sigh of relief",989164422.0,Hate speech,0.0,,,
4349,0.0,1395.0,1640.0,0.0,2.0,0.0,Thu May 07 17:35:57 +0000 2009,2374993981.0,Earth,Chris P. Bacon,219580.0,all jews are,jews,Clay_57,Wed Sep 20 18:07:44 +0000 2017,"@LillyLynA @Aoiferocksitout Wait a minute! When the world ends this weekend, Christians and Jews will be segregated… https://t.co/bvFK34Rufv",38475879.0,Hate speech,0.0,,,
4350,4.0,1897.0,1675.0,1.0,0.0,1.0,Thu Apr 12 01:49:13 +0000 2007,4278761.0,New York City,"Amy, against Nazis",76374.0,all jews are,jews,spooloflies,Wed Sep 20 18:04:06 +0000 2017,"Many Israelis are not celebrating #RoshHashanah today, because they're not Jewish. And many Jews around the world, on all continents, are.",4278761.0,Hate speech,0.0,,,
4352,0.0,3121.0,568.0,0.0,1.0,0.0,Thu May 14 00:14:00 +0000 2009,,"Las Vegas, NV","Debbie Harris, MA",5440.0,all jews are,jews,DebbieLHarris,Wed Sep 20 17:48:03 +0000 2017,When is Rosh Hashanah 2017 and what are Jews celebrating? https://t.co/tpafiEwVRM via @usatoday  Shanah Tovah to all those celebrating,39878070.0,Hate speech,0.0,,,
4353,3.0,275.0,242.0,0.0,1.0,0.0,Fri Jun 24 22:17:55 +0000 2011,,Columbus Ohio,Austinreads,762.0,all jews are,jews,AustinDavidReid,Wed Sep 20 17:40:51 +0000 2017,Really @Sethheroni where are all Capital's Jews? I have been looking for three years ?? https://t.co/45e4hcciId,323480744.0,Hate speech,0.0,,,
4359,0.0,3492.0,3508.0,0.0,1.0,0.0,Wed May 20 23:25:22 +0000 2015,,"Los Angeles, CA",Ira Blacker,10302.0,all jews are,jews,blacker_ira,Wed Sep 20 16:59:58 +0000 2017,"IN @CANADA IF YOU TALK SHIT ABOUT THE MO'S YOU ARE JAILED, BUT WHEN THE IMAM'S TALK ABOUT KILLING JEWS IT'S ALL GOOD https://t.co/P8n95X9y9p",3292145020.0,Hate speech,-0.8117,,,
4364,0.0,1.0,68.0,0.0,1.0,0.0,Thu Jul 27 11:24:55 +0000 2017,7.054269331236495e+17,"Ellicott City, MD",Barry Lutz,321.0,all jews are,jews,faux_bo,Wed Sep 20 15:30:29 +0000 2017,"@CharliePoet We are all small. Be humbled by the cosmos and go spew your bullshit elsewhere. By the way, Jews don’t… https://t.co/2Xr4fxskyu",8.905334558423777e+17,Hate speech,0.0,,,
4365,1.0,8398.0,870.0,1.0,0.0,3.0,Mon Feb 01 17:03:08 +0000 2010,,"New York, NY",Russell Drew,129174.0,all jews are,jews,RussOnPolitics,Wed Sep 20 15:16:53 +0000 2017,"Donald Trump's pending #RoshHashanah message: Happy Rosh Hashanah to all the Jews. Many of whom are my accountants,… https://t.co/2pQaVXeqY6",110466097.0,Hate speech,0.0,,,
4372,1.0,417.0,268.0,0.0,0.0,0.0,Sun Sep 20 17:11:42 +0000 2009,,"Baton Rouge, LA, USA",Slander,36941.0,all jews are,jews,Slanderpanic,Wed Sep 20 12:46:37 +0000 2017,"LGBT+: ""We want equality!""
PoC: ""We want equality!""
Nazis: ""Kill all Jews.""
Chad: ""These groups are the same!""

Get… https://t.co/8yjIweXiTG",75829217.0,Hate speech,-0.7163,,,
4373,0.0,33.0,105.0,0.0,0.0,0.0,Thu Jul 09 14:45:15 +0000 2015,,"Garden Ridge, TX",Carolyn Deason,1463.0,all jews are,jews,CarolynDeason,Wed Sep 20 12:43:07 +0000 2017,"Unbelievable? Not at all. These phony ""Jewish"" senators are ""American Jews"" ----
NOT the Jews of The Lion of... https://t.co/g380vsZCfn",3273079958.0,Hate speech,0.0,,,
4376,0.0,229.0,146.0,0.0,1.0,0.0,Fri May 08 18:08:18 +0000 2009,213745334.0,Israel,bsb_girl_israel,6258.0,all jews are,jews,bsb_girl_israel,Wed Sep 20 09:52:59 +0000 2017,@LuisSuarez9 you are the reason I fell in love with ?. Can you wish all us Jews a happy new year today? Will mean a lot.??,38712702.0,Hate speech,-0.4767,,,
4379,4.0,3102.0,2426.0,1.0,0.0,0.0,Mon Jul 23 17:00:59 +0000 2012,,"Denver, CO",Daniel Goldberg,37264.0,all jews are,jews,prof_goldberg,Wed Sep 20 04:48:33 +0000 2017,"Unaffiliated Jews -- what are y'all doing, if anything, for Rosh Hashanah? #justcurious (I'm unaffiliated, for the record)",712746481.0,Hate speech,0.0,,,
4384,1.0,31.0,68.0,0.0,2.0,0.0,Fri Oct 24 15:09:19 +0000 2014,15669672.0,"Tennessee, USA",Alex,369.0,all jews are,jews,f2ab16a6f5a04c4,Wed Sep 20 01:43:32 +0000 2017,@PamelaGeller @abbavitch Why is this An issue? No charges are filed against non jews either. Charges should be file… https://t.co/i5ODL1vJjP,2875438591.0,Hate speech,0.0,,,
4385,1.0,332.0,296.0,0.0,1.0,0.0,Thu May 11 22:10:52 +0000 2017,8.52441829395923e+17,,Joshua Goldsteen,3140.0,all jews are,jews,GoldsteenJoshua,Wed Sep 20 01:36:13 +0000 2017,@Goyveyim Stupid Jewess. Trump lets his daughter convert and marry a jew but he's a white supremacist. No wonder je… https://t.co/oReYv1W6MK,8.627921469229425e+17,Hate speech,-0.7964,,,
4389,0.0,381.0,792.0,0.0,4.0,0.0,Thu Feb 16 03:13:12 +0000 2012,4861215785.0,"Brooklyn, NY",Michael Verschleiser,4984.0,all jews are,jews,MosheVee,Wed Sep 20 00:04:53 +0000 2017,"@thesoutherntalk @CardinalOfKek @VibeHi @HeimishCon No, we didn't.  And bible regularly calls Jews sons of Gd. One… https://t.co/q1khs5lbsH",493710622.0,Hate speech,-0.4939,,,
4391,1.0,19.0,44.0,0.0,2.0,0.0,Fri Sep 30 18:42:06 +0000 2016,8.81037082956714e+17,the woods,jj,57.0,all jews are,jews,dysenteryjj,Tue Sep 19 23:03:22 +0000 2017,@VeliborHarmon @RichardBSpencer youre all over the place. you said jews arent the whole story and its just powerful… https://t.co/hSJgXehqSv,7.81927113758761e+17,Hate speech,0.0,,,
